"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","968",1197,"40","undefined","undefined","undefined",905280
"2",3,3,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","972",1330,"37","undefined","undefined","undefined",908591
"3",4,4,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","3","gambleWin","25","542",1427,"39","undefined","undefined","undefined",911567
"4",5,5,27,19,"Male","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","4","gambleWin","25","515",812,"39","undefined","undefined","undefined",913901
"5",6,6,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","5","gambleLoss","25","401",717,"39","undefined","undefined","undefined",916025
"6",7,7,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","6","gambleLoss","25","87",574,"37","undefined","undefined","undefined",917691
"7",8,8,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","316",1541,"38","undefined","undefined","undefined",920554
"8",9,9,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","8","gambleWin","25","507",1319,"39","undefined","undefined","undefined",923387
"9",10,10,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","9","gambleWin","25","482",1237,"39","undefined","undefined","undefined",926112
"10",11,11,27,19,"Male","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","10","gambleLoss","25","289",914,"37","undefined","undefined","undefined",928320
"11",12,12,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","455",1271,"38","undefined","undefined","undefined",931051
"12",13,13,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","12","gambleWin","25","423",852,"39","undefined","undefined","undefined",933334
"13",14,14,27,19,"Male","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","13","gambleWin","25","475",685,"39","undefined","undefined","undefined",935499
"14",15,15,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","14","gambleLoss","25","308",513,"39","undefined","undefined","undefined",937324
"15",16,16,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","288",2408,"38","undefined","undefined","undefined",941025
"16",17,17,27,19,"Male","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","16","gambleLoss","25","520",674,"39","undefined","undefined","undefined",943224
"17",18,18,27,19,"Male","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","17","gambleLoss","25","500",597,"39","undefined","undefined","undefined",945326
"18",19,19,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","18","gambleWin","25","279",1243,"39","undefined","undefined","undefined",947854
"19",20,20,27,19,"Male","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","19","gambleWin","25","288",1066,"39","undefined","undefined","undefined",950214
"20",21,21,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","358",1180,"40","undefined","undefined","undefined",952759
"21",22,22,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","692",3371,"40","undefined","undefined","undefined",957831
"22",23,23,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","785",889,"38","undefined","undefined","undefined",960511
"23",24,24,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","345",391,"38","undefined","undefined","undefined",962253
"24",25,25,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","24","gambleLoss","25","459",845,"37","undefined","undefined","undefined",964563
"25",26,26,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","274",1061,"40","undefined","undefined","undefined",966904
"26",27,27,27,19,"Male","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","26","gambleLoss","25","279",664,"39","undefined","undefined","undefined",968853
"27",28,28,27,19,"Male","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","255",571,"39","undefined","undefined","undefined",970684
"28",29,29,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","361",991,"38","undefined","undefined","undefined",973042
"29",30,30,27,19,"Male","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","29","gambleWin","25","339",906,"37","undefined","undefined","undefined",975292
"30",31,31,27,19,"Male","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","30","gambleLoss","25","320",758,"37","undefined","undefined","undefined",977376
"31",32,32,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","261",790,"40","undefined","undefined","undefined",979432
"32",33,33,27,19,"Male","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","32","gambleLoss","25","559",1121,"37","undefined","undefined","undefined",982119
"33",34,34,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","33","nonGamble","25","291",940,"40","undefined","undefined","undefined",984354
"34",35,35,27,19,"Male","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","34","gambleLoss","25","634",608,"39","undefined","undefined","undefined",986602
"35",36,36,27,19,"Male","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","332",1011,"38","undefined","undefined","undefined",988950
