"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,16,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1018",1898,"40","undefined","undefined","undefined",143724
"2",3,3,16,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","2","gambleLoss","25","3714",1393,"37","undefined","undefined","undefined",149838
"3",4,4,16,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","1267",1383,"38","undefined","undefined","undefined",153494
"4",5,5,16,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","4","gambleLoss","25","566",398,"39","undefined","undefined","undefined",155467
"5",6,6,16,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","697",4340,"37","undefined","undefined","undefined",161512
"6",7,7,16,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","506",1155,"38","undefined","undefined","undefined",164177
"7",8,8,16,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","567",657,"37","undefined","undefined","undefined",166407
"8",9,9,16,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","8","gambleLoss","25","618",1317,"39","undefined","undefined","undefined",169347
"9",10,10,16,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","808",709,"39","undefined","undefined","undefined",171868
"10",11,11,16,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","662",2756,"40","undefined","undefined","undefined",176292
"11",12,12,16,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","831",690,"37","undefined","undefined","undefined",178821
"12",13,13,16,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","583",1792,"40","undefined","undefined","undefined",182204
"13",14,14,16,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","13","gambleWin","25","616",866,"37","undefined","undefined","undefined",184693
