"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","1","gambleLoss","25","1587",1632,"39","undefined","undefined","undefined",132653
"2",3,3,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","2026",1310,"39","undefined","undefined","undefined",137002
"3",4,4,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","486",1158,"40","undefined","undefined","undefined",139653
"4",5,5,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","969",851,"40","undefined","undefined","undefined",142479
"5",6,6,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","5","gambleWin","25","1132",1252,"39","undefined","undefined","undefined",145870
"6",7,7,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","6","gambleLoss","25","1343",1353,"39","undefined","undefined","undefined",149575
"7",8,8,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","919",1205,"38","undefined","undefined","undefined",152705
"8",9,9,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","8","gambleLoss","25","627",1537,"39","undefined","undefined","undefined",155875
"9",10,10,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","570",843,"37","undefined","undefined","undefined",158292
"10",11,11,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","10","gambleWin","25","622",575,"39","undefined","undefined","undefined",160497
"11",12,12,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","11","gambleWin","25","772",737,"39","undefined","undefined","undefined",163012
"12",13,13,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","12","gambleLoss","25","1379",907,"39","undefined","undefined","undefined",166306
"13",14,14,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","472",1400,"38","undefined","undefined","undefined",169183
"14",15,15,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","151",1539,"40","undefined","undefined","undefined",171880
"15",16,16,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","15","gambleLoss","25","322",1032,"39","undefined","undefined","undefined",174244
"16",17,17,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","16","gambleLoss","25","618",598,"37","undefined","undefined","undefined",176464
"17",18,18,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","921",1014,"40","undefined","undefined","undefined",179406
"18",19,19,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","18","gambleLoss","25","581",708,"39","undefined","undefined","undefined",181699
"19",20,20,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","542",810,"38","undefined","undefined","undefined",184055
"20",21,21,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","20","gambleWin","25","441",786,"39","undefined","undefined","undefined",186287
"21",22,22,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","703",728,"40","undefined","undefined","undefined",188726
"22",23,23,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","497",1001,"39","undefined","undefined","undefined",191230
"23",24,24,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","23","gambleWin","25","593",1115,"37","undefined","undefined","undefined",193942
"24",25,25,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","24","gambleLoss","25","1295",889,"39","undefined","undefined","undefined",197133
"25",26,26,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","25","gambleWin","25","1956",821,"39","undefined","undefined","undefined",200916
"26",27,27,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","698",866,"40","undefined","undefined","undefined",203484
"27",28,28,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","27","nonGamble","25","387",625,"40","undefined","undefined","undefined",205502
"28",29,29,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","28","gambleLoss","25","359",779,"39","undefined","undefined","undefined",207644
"29",30,30,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","870",844,"38","undefined","undefined","undefined",210364
"30",31,31,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","30","gambleLoss","25","403",693,"39","undefined","undefined","undefined",212466
"31",32,32,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","594",909,"38","undefined","undefined","undefined",214975
"32",33,33,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","32","gambleLoss","25","602",853,"39","undefined","undefined","undefined",217433
"33",34,34,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","33","gambleWin","25","581",841,"39","undefined","undefined","undefined",219860
"34",35,35,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","34","gambleWin","25","821",718,"39","undefined","undefined","undefined",222402
"35",36,36,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","35","gambleWin","25","545",560,"37","undefined","undefined","undefined",224514
"36",37,37,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","36","gambleWin","25","486",747,"37","undefined","undefined","undefined",226753
"37",38,38,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","37","gambleWin","25","411",540,"39","undefined","undefined","undefined",228713
"38",39,39,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","38","nonGamble","25","1764",689,"40","undefined","undefined","undefined",232171
"39",40,40,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","39","gambleLoss","25","855",1170,"39","undefined","undefined","undefined",235204
"40",41,41,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","40","gambleWin","25","617",1262,"37","undefined","undefined","undefined",238091
"41",42,42,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","41","nonGamble","25","813",881,"40","undefined","undefined","undefined",240792
"42",43,43,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","42","gambleLoss","25","1064",683,"39","undefined","undefined","undefined",243544
"43",44,44,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","43","gambleWin","25","1328",537,"37","undefined","undefined","undefined",246414
"44",45,45,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","659",1806,"37","undefined","undefined","undefined",249884
"45",46,46,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","45","nonGamble","25","1070",740,"40","undefined","undefined","undefined",252700
"46",47,47,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","46","gambleLoss","25","2527",893,"39","undefined","undefined","undefined",257126
"47",48,48,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","47","gambleLoss","25","798",1006,"37","undefined","undefined","undefined",259937
"48",49,49,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","48","gambleWin","25","608",478,"39","undefined","undefined","undefined",262032
"49",50,50,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","49","nonGamble","25","1201",705,"40","undefined","undefined","undefined",264946
"50",51,51,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","50","nonGamble","25","914",784,"38","undefined","undefined","undefined",267651
"51",52,52,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","51","gambleWin","25","852",789,"39","undefined","undefined","undefined",270297
"52",53,53,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","52","gambleLoss","25","1185",659,"39","undefined","undefined","undefined",273147
"53",54,54,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","53","gambleWin","25","887",726,"37","undefined","undefined","undefined",275769
"54",55,55,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","54","gambleLoss","25","717",806,"39","undefined","undefined","undefined",278298
"55",56,56,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","55","nonGamble","25","723",840,"38","undefined","undefined","undefined",280866
"56",57,57,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","56","gambleWin","25","505",770,"39","undefined","undefined","undefined",283147
"57",58,58,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","57","nonGamble","25","741",794,"40","undefined","undefined","undefined",285685
"58",59,59,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","58","gambleLoss","25","351",667,"37","undefined","undefined","undefined",287711
"59",60,60,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","59","gambleLoss","25","603",693,"39","undefined","undefined","undefined",290011
"60",61,61,28,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","60","nonGamble","25","839",725,"40","undefined","undefined","undefined",292583
"61",62,62,28,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","Negative valence","61","gambleLoss","25","1240",781,"39","undefined","undefined","undefined",318843
"62",63,63,28,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","Negative valence","62","gambleWin","25","874",547,"39","undefined","undefined","undefined",321273
"63",64,64,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","63","nonGamble","25","460",614,"40","undefined","undefined","undefined",323356
"64",65,65,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","64","nonGamble","25","395",601,"38","undefined","undefined","undefined",325360
"65",66,66,28,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","Negative valence","65","gambleWin","25","775",1057,"39","undefined","undefined","undefined",328201
"66",67,67,28,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","Negative valence","66","gambleLoss","25","835",727,"37","undefined","undefined","undefined",330771
"67",68,68,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","67","nonGamble","25","519",736,"40","undefined","undefined","undefined",333035
"68",69,69,28,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","Negative valence","68","gambleLoss","25","335",458,"39","undefined","undefined","undefined",334834
"69",70,70,28,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","Negative valence","69","gambleLoss","25","456",660,"39","undefined","undefined","undefined",336960
"70",71,71,28,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","Negative valence","70","gambleWin","25","690",715,"39","undefined","undefined","undefined",339372
"71",72,72,28,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","Negative valence","71","gambleWin","25","653",968,"39","undefined","undefined","undefined",341998
"72",73,73,28,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","Negative valence","72","gambleLoss","25","930",628,"39","undefined","undefined","undefined",344563
"73",74,74,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","73","nonGamble","25","876",535,"40","undefined","undefined","undefined",346982
"74",75,75,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","74","nonGamble","25","1371",922,"38","undefined","undefined","undefined",350280
"75",76,76,28,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","Negative valence","75","gambleLoss","25","946",659,"37","undefined","undefined","undefined",352892
"76",77,77,28,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","Negative valence","76","gambleLoss","25","377",496,"39","undefined","undefined","undefined",354769
"77",78,78,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","77","nonGamble","25","1829",982,"40","undefined","undefined","undefined",358585
"78",79,79,28,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","Negative valence","78","gambleLoss","25","931",419,"39","undefined","undefined","undefined",360943
"79",80,80,28,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Negative valence","79","nonGamble","25","773",575,"40","undefined","undefined","undefined",363297
