"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2423",1960,"38","undefined","undefined","undefined",171823
"2",2,2,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","2","gambleWin","25","1150",1071,"37","undefined","undefined","undefined",175057
"3",3,3,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","2161",1115,"38","undefined","undefined","undefined",179343
"4",4,4,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","1088",948,"40","undefined","undefined","undefined",182391
"5",5,5,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","516",1131,"39","undefined","undefined","undefined",185049
"6",6,6,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","1165",716,"37","undefined","undefined","undefined",187940
"7",7,7,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","1005",917,"40","undefined","undefined","undefined",190872
"8",8,8,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","8","gambleLoss","25","403",1109,"39","undefined","undefined","undefined",193393
"9",9,9,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","511",794,"37","undefined","undefined","undefined",195705
"10",10,10,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","10","gambleLoss","25","540",1171,"37","undefined","undefined","undefined",198426
"11",11,11,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","391",677,"37","undefined","undefined","undefined",200499
"12",12,12,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","469",733,"40","undefined","undefined","undefined",202711
"13",13,13,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","13","gambleLoss","25","701",696,"37","undefined","undefined","undefined",205117
"14",14,14,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","771",899,"38","undefined","undefined","undefined",207793
"15",15,15,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","465",914,"38","undefined","undefined","undefined",210180
"16",16,16,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","574",740,"38","undefined","undefined","undefined",212503
"17",17,17,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","17","gambleWin","25","675",685,"37","undefined","undefined","undefined",214874
"18",18,18,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","18","gambleLoss","25","732",834,"39","undefined","undefined","undefined",217444
"19",19,19,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","501",821,"38","undefined","undefined","undefined",219777
"20",20,20,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","20","gambleWin","25","1228",834,"37","undefined","undefined","undefined",222848
"21",21,21,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","21","gambleWin","25","434",960,"39","undefined","undefined","undefined",225251
"22",22,22,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","520",880,"39","undefined","undefined","undefined",227659
"23",23,23,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","23","gambleLoss","25","421",614,"37","undefined","undefined","undefined",229701
"24",24,24,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","24","gambleLoss","25","1074",736,"37","undefined","undefined","undefined",232520
"25",25,25,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","25","gambleWin","25","481",537,"37","undefined","undefined","undefined",234546
"26",26,26,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","508",743,"38","undefined","undefined","undefined",236806
"27",27,27,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","27","gambleWin","25","421",804,"37","undefined","undefined","undefined",239039
"28",28,28,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","28","gambleLoss","25","383",1050,"39","undefined","undefined","undefined",241480
"29",29,29,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","280",867,"38","undefined","undefined","undefined",243637
"30",30,30,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","30","gambleLoss","25","336",730,"37","undefined","undefined","undefined",245713
"31",31,31,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","498",874,"38","undefined","undefined","undefined",248091
"32",32,32,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","452",1425,"38","undefined","undefined","undefined",250978
"33",33,33,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","33","nonGamble","25","564",806,"38","undefined","undefined","undefined",253356
"34",34,34,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","34","gambleWin","25","626",796,"37","undefined","undefined","undefined",255788
"35",35,35,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","686",775,"38","undefined","undefined","undefined",258257
"36",36,36,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","36","gambleWin","25","324",793,"37","undefined","undefined","undefined",260380
"37",37,37,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","37","gambleLoss","25","404",836,"37","undefined","undefined","undefined",262626
"38",38,38,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","38","gambleLoss","25","774",856,"37","undefined","undefined","undefined",265260
"39",39,39,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","39","nonGamble","25","436",708,"38","undefined","undefined","undefined",267414
"40",40,40,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","40","gambleWin","25","467",815,"37","undefined","undefined","undefined",269705
"41",41,41,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","41","gambleWin","25","512",773,"37","undefined","undefined","undefined",272000
"42",42,42,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","42","gambleLoss","25","445",779,"39","undefined","undefined","undefined",274235
"43",43,43,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","43","nonGamble","25","473",714,"38","undefined","undefined","undefined",276431
"44",44,44,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","830",768,"37","undefined","undefined","undefined",279038
"45",45,45,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","45","gambleLoss","25","755",800,"37","undefined","undefined","undefined",281601
"46",46,46,74,19,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","46","nonGamble","25","430",823,"38","undefined","undefined","undefined",283865
"47",47,47,74,19,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","47","gambleLoss","25","646",887,"37","undefined","undefined","undefined",286406
"48",48,48,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","48","gambleWin","25","955",1045,"37","undefined","undefined","undefined",289416
"49",49,49,74,19,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","49","gambleLoss","25","388",1051,"37","undefined","undefined","undefined",291864
"50",50,50,74,19,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","50","gambleWin","25","321",595,"39","undefined","undefined","undefined",293789
"51",51,51,74,19,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","51","gambleLoss","25","320",738,"39","undefined","undefined","undefined",295857
