"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","1","gambleWin","25","1841",6342,"39","undefined","undefined","undefined",248858
"2",2,2,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","2","gambleLoss","25","1621",2135,"37","undefined","undefined","undefined",253622
"3",3,3,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","969",2835,"39","undefined","undefined","undefined",258433
"4",4,4,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","4","gambleWin","25","2404",888,"39","undefined","undefined","undefined",262729
"5",5,5,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","856",1582,"39","undefined","undefined","undefined",266169
"6",6,6,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","6","gambleWin","25","1514",886,"39","undefined","undefined","undefined",269575
"7",7,7,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","7","gambleLoss","25","995",815,"37","undefined","undefined","undefined",272393
"8",8,8,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","750",2225,"38","undefined","undefined","undefined",276372
"9",9,9,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","2016",696,"40","undefined","undefined","undefined",280091
"10",10,10,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","3659",1379,"38","undefined","undefined","undefined",286139
"11",11,11,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","11","gambleLoss","25","3299",1495,"39","undefined","undefined","undefined",291939
"12",12,12,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","1219",1664,"38","undefined","undefined","undefined",295827
"13",13,13,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","13","gambleWin","25","2436",921,"37","undefined","undefined","undefined",300191
"14",14,14,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","14","gambleLoss","25","2864",460,"39","undefined","undefined","undefined",304520
"15",15,15,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","824",1260,"37","undefined","undefined","undefined",307609
"16",16,16,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","16","gambleLoss","25","1289",500,"37","undefined","undefined","undefined",310403
"17",17,17,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","17","gambleWin","25","764",486,"39","undefined","undefined","undefined",312658
"18",18,18,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","1242",1236,"38","undefined","undefined","undefined",316141
"19",19,19,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","19","gambleWin","25","1947",1841,"39","undefined","undefined","undefined",320933
"20",20,20,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","20","gambleWin","25","485",1119,"39","undefined","undefined","undefined",323542
"21",21,21,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","21","gambleLoss","25","1054",1116,"37","undefined","undefined","undefined",326718
"22",22,22,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","22","gambleLoss","25","1121",455,"39","undefined","undefined","undefined",329301
"23",23,23,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","545",1268,"38","undefined","undefined","undefined",332121
"24",24,24,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","24","gambleLoss","25","1338",865,"39","undefined","undefined","undefined",335330
"25",25,25,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","982",1617,"38","undefined","undefined","undefined",338932
"26",26,26,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","1490",8517,"38","undefined","undefined","undefined",349944
"27",27,27,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","27","nonGamble","25","754",985,"38","undefined","undefined","undefined",352688
"28",28,28,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","1116",1096,"38","undefined","undefined","undefined",355905
"29",29,29,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","29","gambleWin","25","1308",743,"39","undefined","undefined","undefined",358961
"30",30,30,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","30","gambleWin","25","1480",453,"39","undefined","undefined","undefined",361900
"31",31,31,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","662",936,"38","undefined","undefined","undefined",364503
"32",32,32,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","880",940,"38","undefined","undefined","undefined",367327
"33",33,33,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","33","gambleWin","25","955",900,"39","undefined","undefined","undefined",370186
"34",34,34,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","34","gambleLoss","25","1844",567,"39","undefined","undefined","undefined",373602
"35",35,35,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","3417",1027,"38","undefined","undefined","undefined",379051
"36",36,36,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","36","gambleWin","25","921",1099,"39","undefined","undefined","undefined",382077
"37",37,37,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","37","gambleLoss","25","4623",405,"39","undefined","undefined","undefined",388110
"38",38,38,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","38","gambleLoss","25","1818",696,"39","undefined","undefined","undefined",391630
"39",39,39,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","39","gambleWin","25","1206",705,"37","undefined","undefined","undefined",394549
"40",40,40,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","826",1349,"38","undefined","undefined","undefined",397730
"41",41,41,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","41","gambleWin","25","882",454,"39","undefined","undefined","undefined",400071
"42",42,42,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","42","gambleLoss","25","4438",5846,"39","undefined","undefined","undefined",411360
"43",43,43,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","43","gambleLoss","25","389",478,"39","undefined","undefined","undefined",413232
"44",44,44,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","1300",4007,"39","undefined","undefined","undefined",419545
"45",45,45,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","45","gambleWin","25","3125",814,"39","undefined","undefined","undefined",424489
"46",46,46,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","46","nonGamble","25","4231",977,"38","undefined","undefined","undefined",430701
"47",47,47,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","47","gambleWin","25","587",782,"39","undefined","undefined","undefined",433075
"48",48,48,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","48","nonGamble","25","2934",981,"38","undefined","undefined","undefined",437995
"49",49,49,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","49","gambleWin","25","1199",495,"39","undefined","undefined","undefined",440696
"50",50,50,53,18,"Female","Belgium","Happy","<img src='images/blue25.png'></img>","No music","50","gambleWin","25","1208",1080,"39","undefined","undefined","undefined",443988
"51",51,51,53,18,"Female","Belgium","Happy","<img src='images/yellow25.png'></img>","No music","51","gambleLoss","25","1978",565,"39","undefined","undefined","undefined",447536
"52",52,52,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","52","gambleLoss","25","905",1318,"37","undefined","undefined","undefined",450777
"53",53,53,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","53","nonGamble","25","3868",1071,"38","undefined","undefined","undefined",456722
"54",54,54,53,18,"Female","Belgium","Happy","<img src='images/purple0.png'></img>","No music","54","nonGamble","25","4584",631,"38","undefined","undefined","undefined",462942
"55",55,55,53,18,"Female","Belgium","Happy","<img src='images/orange25.png'></img>","No music","55","gambleWin","25","711",777,"39","undefined","undefined","undefined",465434
"56",56,56,53,18,"Female","Belgium","Happy","<img src='images/green25.png'></img>","No music","56","gambleLoss","25","951",1266,"39","undefined","undefined","undefined",468654
