"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","1","gambleLoss","25","2754",1468,"39","undefined","undefined","undefined",215905
"2",3,3,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","1619",993,"38","undefined","undefined","undefined",219522
"3",4,4,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","1254",546,"37","undefined","undefined","undefined",222327
"4",5,5,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","4","gambleLoss","25","571",672,"39","undefined","undefined","undefined",224576
"5",6,6,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","873",639,"38","undefined","undefined","undefined",227091
"6",7,7,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","569",1280,"37","undefined","undefined","undefined",229946
"7",8,8,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","7","gambleLoss","25","859",527,"37","undefined","undefined","undefined",232336
"8",9,9,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","8","gambleWin","25","547",531,"39","undefined","undefined","undefined",234417
"9",10,10,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","9","gambleLoss","25","533",546,"39","undefined","undefined","undefined",236499
"10",11,11,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","439",996,"38","undefined","undefined","undefined",238939
"11",12,12,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","11","gambleLoss","25","510",434,"37","undefined","undefined","undefined",240888
"12",13,13,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","12","gambleLoss","25","1235",509,"39","undefined","undefined","undefined",243636
"13",14,14,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","13","gambleWin","25","551",1076,"37","undefined","undefined","undefined",246267
"14",15,15,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","14","gambleLoss","25","655",415,"37","undefined","undefined","undefined",248341
"15",16,16,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","15","gambleLoss","25","610",560,"39","undefined","undefined","undefined",250515
"16",17,17,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","16","gambleLoss","25","790",562,"39","undefined","undefined","undefined",252871
"17",18,18,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","17","gambleWin","25","646",558,"37","undefined","undefined","undefined",255081
"18",19,19,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","18","gambleLoss","25","932",502,"37","undefined","undefined","undefined",257518
"19",20,20,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","19","gambleWin","25","573",470,"39","undefined","undefined","undefined",259565
"20",21,21,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","539",735,"38","undefined","undefined","undefined",261844
"21",22,22,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","21","gambleWin","25","2414",664,"37","undefined","undefined","undefined",265926
"22",23,23,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","850",642,"38","undefined","undefined","undefined",268421
"23",24,24,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","23","gambleWin","25","607",516,"39","undefined","undefined","undefined",270547
"24",25,25,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","24","nonGamble","25","669",1035,"38","undefined","undefined","undefined",273255
"25",26,26,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","25","gambleLoss","25","808",659,"37","undefined","undefined","undefined",275727
"26",27,27,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","463",659,"38","undefined","undefined","undefined",277854
"27",28,28,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","27","gambleWin","25","496",511,"39","undefined","undefined","undefined",279865
"28",29,29,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","28","gambleWin","25","681",578,"39","undefined","undefined","undefined",282128
"29",30,30,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","29","gambleLoss","25","480",472,"39","undefined","undefined","undefined",284084
"30",31,31,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","30","gambleLoss","25","1231",366,"37","undefined","undefined","undefined",286698
"31",32,32,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","516",577,"38","undefined","undefined","undefined",288794
"32",33,33,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","661",924,"38","undefined","undefined","undefined",291383
"33",34,34,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","33","gambleLoss","25","682",421,"37","undefined","undefined","undefined",293491
"34",35,35,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","34","gambleWin","25","573",883,"39","undefined","undefined","undefined",295951
"35",36,36,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","35","gambleLoss","25","838",452,"37","undefined","undefined","undefined",298244
"36",37,37,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","36","gambleWin","25","513",424,"37","undefined","undefined","undefined",300185
"37",38,38,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","701",821,"38","undefined","undefined","undefined",302711
"38",39,39,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","38","nonGamble","25","522",755,"38","undefined","undefined","undefined",304992
"39",40,40,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","39","gambleWin","25","823",589,"39","undefined","undefined","undefined",307409
"40",41,41,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","40","gambleWin","25","1102",522,"37","undefined","undefined","undefined",310037
"41",42,42,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","41","gambleLoss","25","657",560,"37","undefined","undefined","undefined",312257
"42",43,43,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","42","gambleWin","25","956",571,"39","undefined","undefined","undefined",314788
"43",44,44,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","43","gambleLoss","25","667",399,"39","undefined","undefined","undefined",316859
"44",45,45,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","44","gambleWin","25","548",508,"37","undefined","undefined","undefined",318919
"45",46,46,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","45","nonGamble","25","523",773,"38","undefined","undefined","undefined",321220
"46",47,47,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","46","gambleLoss","25","1620",456,"37","undefined","undefined","undefined",324300
"47",48,48,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","47","nonGamble","25","862",971,"38","undefined","undefined","undefined",327136
"48",49,49,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","48","nonGamble","25","521",676,"38","undefined","undefined","undefined",329338
"49",50,50,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","49","nonGamble","25","811",752,"38","undefined","undefined","undefined",331905
"50",51,51,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","50","gambleWin","25","629",710,"39","undefined","undefined","undefined",334248
"51",52,52,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","51","gambleWin","25","1157",1272,"37","undefined","undefined","undefined",337681
"52",53,53,90,18,"Non-binary","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","52","nonGamble","25","555",824,"38","undefined","undefined","undefined",340064
