"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1741",1607,"38","undefined","undefined","undefined",145734
"2",2,2,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","2","gambleLoss","25","1674",4390,"39","undefined","undefined","undefined",152807
"3",3,3,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","3","gambleLoss","25","666",4748,"37","undefined","undefined","undefined",159229
"4",4,4,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","578",5616,"40","undefined","undefined","undefined",166431
"5",5,5,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","564",4463,"39","undefined","undefined","undefined",172467
"6",6,6,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","6","gambleLoss","25","502",2503,"39","undefined","undefined","undefined",176479
"7",7,7,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","7","gambleWin","25","575",1227,"37","undefined","undefined","undefined",179295
"8",8,8,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","8","gambleWin","25","1672",3981,"37","undefined","undefined","undefined",185956
"9",9,9,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","9","gambleWin","25","3208",2019,"37","undefined","undefined","undefined",192191
"10",10,10,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","10","gambleLoss","25","1770",3543,"39","undefined","undefined","undefined",198512
"11",11,11,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","485",2181,"37","undefined","undefined","undefined",202187
"12",12,12,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","425",2576,"38","undefined","undefined","undefined",206195
"13",13,13,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","13","gambleWin","25","1099",4897,"39","undefined","undefined","undefined",213201
"14",14,14,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","14","gambleWin","25","377",767,"39","undefined","undefined","undefined",215352
"15",15,15,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","525",1443,"40","undefined","undefined","undefined",218328
"16",16,16,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","16","gambleWin","25","542",1025,"37","undefined","undefined","undefined",220904
"17",17,17,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","482",1514,"38","undefined","undefined","undefined",223908
"18",18,18,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","777",1636,"40","undefined","undefined","undefined",227328
"19",19,19,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","580",543,"40","undefined","undefined","undefined",229459
"20",20,20,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","670",2008,"38","undefined","undefined","undefined",233145
"21",21,21,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","425",385,"40","undefined","undefined","undefined",234963
"22",22,22,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","22","gambleLoss","25","396",2927,"37","undefined","undefined","undefined",239293
"23",23,23,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","23","gambleWin","25","944",459,"39","undefined","undefined","undefined",241704
"24",24,24,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","24","gambleLoss","25","859",1247,"39","undefined","undefined","undefined",244818
"25",25,25,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","25","gambleWin","25","354",945,"37","undefined","undefined","undefined",247124
"26",26,26,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","26","gambleWin","25","423",988,"37","undefined","undefined","undefined",249543
"27",27,27,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","27","gambleWin","25","513",2709,"37","undefined","undefined","undefined",253773
"28",28,28,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","28","gambleWin","25","394",377,"37","undefined","undefined","undefined",255551
"29",29,29,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","332",1034,"38","undefined","undefined","undefined",257923
"30",30,30,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","30","gambleLoss","25","699",1322,"37","undefined","undefined","undefined",260953
"31",31,31,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","31","gambleLoss","25","327",294,"39","undefined","undefined","undefined",262581
"32",32,32,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","330",940,"40","undefined","undefined","undefined",264859
"33",33,33,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","33","gambleLoss","25","417",1800,"37","undefined","undefined","undefined",268084
"34",34,34,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","34","gambleWin","25","341",532,"39","undefined","undefined","undefined",269964
"35",35,35,82,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","465",2226,"38","undefined","undefined","undefined",273663
