"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,45,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2279",3719,"38","undefined","undefined","undefined",179985
"2",3,3,45,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","990",1605,"39","undefined","undefined","undefined",183586
"3",4,4,45,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","3","gambleLoss","25","2371",2519,"37","undefined","undefined","undefined",189480
"4",5,5,45,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","4","gambleLoss","25","1905",1634,"37","undefined","undefined","undefined",194026
"5",6,6,45,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","5","gambleWin","25","525",793,"37","undefined","undefined","undefined",196350
"6",7,7,45,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","1458",1379,"39","undefined","undefined","undefined",200191
"7",8,8,45,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","660",1739,"40","undefined","undefined","undefined",203596
"8",9,9,45,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","738",1560,"38","undefined","undefined","undefined",206897
"9",10,10,45,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","9","gambleWin","25","556",1140,"39","undefined","undefined","undefined",209597
"10",11,11,45,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","10","gambleLoss","25","945",1380,"39","undefined","undefined","undefined",212927
"11",12,12,45,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","644",1290,"39","undefined","undefined","undefined",215867
"12",13,13,45,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","12","gambleLoss","25","647",2144,"37","undefined","undefined","undefined",219662
"13",14,14,45,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","13","gambleLoss","25","481",1364,"37","undefined","undefined","undefined",222513
