"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","607","1548","38","undefined","undefined","undefined","44044"
"2",3,3,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","295","443","39","undefined","undefined","undefined","45786"
"3",4,4,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","3","gambleWin","25","287","342","37","undefined","undefined","undefined","47420"
"4",5,5,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","4","gambleWin","25","336","901","39","undefined","undefined","undefined","49661"
"5",6,6,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","5","gambleLoss","25","1662","351","37","undefined","undefined","undefined","52677"
"6",7,7,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","6","gambleWin","25","317","236","39","undefined","undefined","undefined","54234"
"7",8,8,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","306","231","39","undefined","undefined","undefined","55776"
"8",9,9,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","8","gambleLoss","25","275","204","39","undefined","undefined","undefined","57260"
"9",10,10,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","257","1656","38","undefined","undefined","undefined","60179"
"10",11,11,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","10","gambleWin","25","1390","303","39","undefined","undefined","undefined","62875"
"11",12,12,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","11","gambleWin","25","304","258","39","undefined","undefined","undefined","64443"
"12",13,13,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","1129","735","40","undefined","undefined","undefined","67311"
"13",14,14,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","814","884","38","undefined","undefined","undefined","70013"
"14",15,15,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","14","gambleWin","25","341","313","39","undefined","undefined","undefined","71672"
"15",16,16,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","15","gambleLoss","25","250","327","39","undefined","undefined","undefined","73253"
"16",17,17,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","273","1228","38","undefined","undefined","undefined","75760"
"17",18,18,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","17","gambleLoss","25","602","327","39","undefined","undefined","undefined","77693"
"18",19,19,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","1780","647","40","undefined","undefined","undefined","81124"
"19",20,20,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","19","gambleLoss","25","263","283","39","undefined","undefined","undefined","82674"
"20",21,21,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","272","286","40","undefined","undefined","undefined","84237"
"21",22,22,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","21","gambleLoss","25","346","212","39","undefined","undefined","undefined","85800"
"22",23,23,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","22","gambleWin","25","259","973","37","undefined","undefined","undefined","88036"
"23",24,24,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","23","gambleWin","25","1148","284","37","undefined","undefined","undefined","90472"
"24",25,25,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","24","gambleLoss","25","543","303","37","undefined","undefined","undefined","92332"
"25",26,26,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","25","gambleWin","25","226","306","39","undefined","undefined","undefined","93869"
"26",27,27,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","26","gambleWin","25","284","271","39","undefined","undefined","undefined","95428"
"27",28,28,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","27","gambleWin","25","1153","361","39","undefined","undefined","undefined","97947"
"28",29,29,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","909","636","38","undefined","undefined","undefined","100495"
"29",30,30,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","258","1500","40","undefined","undefined","undefined","103258"
"30",31,31,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","30","nonGamble","25","504","910","38","undefined","undefined","undefined","105689"
"31",32,32,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","31","gambleLoss","25","456","749","39","undefined","undefined","undefined","107898"
"32",33,33,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","256","1079","40","undefined","undefined","undefined","110239"
"33",34,34,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","33","nonGamble","25","211","1038","38","undefined","undefined","undefined","112493"
"34",35,35,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","34","nonGamble","25","264","817","40","undefined","undefined","undefined","114578"
"35",36,36,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","35","gambleLoss","25","274","366","39","undefined","undefined","undefined","116223"
"36",37,37,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","36","gambleLoss","25","266","358","37","undefined","undefined","undefined","117851"
"37",38,38,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","179","864","38","undefined","undefined","undefined","119899"
"38",39,39,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","38","gambleLoss","25","329","858","39","undefined","undefined","undefined","122090"
"39",40,40,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","39","gambleWin","25","226","781","37","undefined","undefined","undefined","124101"
"40",41,41,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","290","646","38","undefined","undefined","undefined","126043"
"41",42,42,23,"18","Female","Belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","41","nonGamble","25","264","715","40","undefined","undefined","undefined","128027"
"42",43,43,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","42","gambleLoss","25","266","299","39","undefined","undefined","undefined","129597"
"43",44,44,23,"18","Female","Belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","43","gambleLoss","25","431","587","37","undefined","undefined","undefined","131619"
"44",45,45,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","44","gambleWin","25","274","532","39","undefined","undefined","undefined","133431"
"45",46,46,23,"18","Female","Belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","45","gambleLoss","25","289","348","39","undefined","undefined","undefined","135072"
"46",47,47,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","46","gambleLoss","25","83","881","39","undefined","undefined","undefined","137040"
"47",48,48,23,"18","Female","Belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","47","gambleWin","25","233","353","39","undefined","undefined","undefined","138631"
"48",49,49,23,"18","Female","Belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","48","gambleLoss","25","263","549","39","undefined","undefined","undefined","140447"
