"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","1","gambleWin","25","5620",1956,"39","undefined","undefined","undefined",188345
"2",2,2,59,19,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","2","gambleLoss","25","1753",1009,"37","undefined","undefined","undefined",192115
"3",3,3,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","2386",968,"38","undefined","undefined","undefined",196474
"4",4,4,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","1048",800,"40","undefined","undefined","undefined",199326
"5",5,5,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","5","gambleWin","25","988",1197,"39","undefined","undefined","undefined",202521
"6",6,6,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","6","gambleLoss","25","686",782,"39","undefined","undefined","undefined",204995
"7",7,7,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","664",1098,"37","undefined","undefined","undefined",207764
"8",8,8,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","8","gambleLoss","25","506",845,"39","undefined","undefined","undefined",210120
"9",9,9,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","9","gambleWin","25","758",801,"39","undefined","undefined","undefined",212685
"10",10,10,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","10","gambleLoss","25","602",1033,"37","undefined","undefined","undefined",215327
"11",11,11,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","546",720,"39","undefined","undefined","undefined",217599
"12",12,12,59,19,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","12","gambleWin","25","779",763,"39","undefined","undefined","undefined",220147
"13",13,13,59,19,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","13","gambleWin","25","724",607,"39","undefined","undefined","undefined",222483
"14",14,14,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","639",967,"40","undefined","undefined","undefined",225097
"15",15,15,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","15","gambleWin","25","741",653,"39","undefined","undefined","undefined",227497
"16",16,16,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","16","gambleWin","25","537",1120,"39","undefined","undefined","undefined",230158
"17",17,17,59,19,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","17","gambleLoss","25","385",674,"39","undefined","undefined","undefined",232224
"18",18,18,59,19,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","18","gambleWin","25","743",1077,"37","undefined","undefined","undefined",235054
"19",19,19,59,19,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","19","gambleWin","25","497",656,"37","undefined","undefined","undefined",237213
"20",20,20,59,19,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","20","gambleLoss","25","511",571,"37","undefined","undefined","undefined",239302
"21",21,21,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","685",1022,"38","undefined","undefined","undefined",242017
"22",22,22,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","464",657,"40","undefined","undefined","undefined",244146
"23",23,23,59,19,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","23","gambleLoss","25","350",666,"39","undefined","undefined","undefined",246166
"24",24,24,59,19,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","24","gambleWin","25","588",639,"39","undefined","undefined","undefined",248397
"25",25,25,59,19,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","480",684,"40","undefined","undefined","undefined",250569
"26",26,26,59,19,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","26","gambleWin","25","313",622,"39","undefined","undefined","undefined",252511
"27",27,27,59,19,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","27","gambleLoss","25","563",581,"37","undefined","undefined","undefined",254659
