"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1259",1641,"38","undefined","undefined","undefined",109333
"2",2,2,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","2","gambleWin","25","1284",966,"37","undefined","undefined","undefined",112593
"3",3,3,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","3","gambleLoss","25","502",866,"39","undefined","undefined","undefined",114968
"4",4,4,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","467",771,"38","undefined","undefined","undefined",117211
"5",5,5,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","5","gambleLoss","25","76",858,"37","undefined","undefined","undefined",119153
"6",6,6,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","100",876,"39","undefined","undefined","undefined",121134
"7",7,7,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","7","gambleLoss","25","497",782,"37","undefined","undefined","undefined",123419
"8",8,8,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","8","gambleWin","25","338",612,"39","undefined","undefined","undefined",125378
"9",9,9,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","9","gambleLoss","25","356",867,"39","undefined","undefined","undefined",127607
"10",10,10,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","629",452,"38","undefined","undefined","undefined",129695
"11",11,11,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","429",2137,"38","undefined","undefined","undefined",133272
"12",12,12,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","12","gambleLoss","25","248",509,"39","undefined","undefined","undefined",135034
"13",13,13,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","13","gambleWin","25","596",436,"37","undefined","undefined","undefined",137070
"14",14,14,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","14","gambleWin","25","403",483,"37","undefined","undefined","undefined",138963
"15",15,15,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","350",603,"37","undefined","undefined","undefined",140923
"16",16,16,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","462",904,"38","undefined","undefined","undefined",143294
"17",17,17,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","409",681,"40","undefined","undefined","undefined",145391
"18",18,18,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","18","gambleWin","25","362",519,"37","undefined","undefined","undefined",147278
"19",19,19,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","228",1086,"38","undefined","undefined","undefined",149599
"20",20,20,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","20","gambleLoss","25","443",382,"39","undefined","undefined","undefined",151430
"21",21,21,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","21","gambleLoss","25","250",2298,"37","undefined","undefined","undefined",154984
"22",22,22,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","296",675,"38","undefined","undefined","undefined",156963
"23",23,23,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","388",711,"40","undefined","undefined","undefined",159068
"24",24,24,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","24","gambleLoss","25","338",549,"37","undefined","undefined","undefined",160961
"25",25,25,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","534",586,"38","undefined","undefined","undefined",163086
"26",26,26,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","26","gambleLoss","25","445",673,"37","undefined","undefined","undefined",165210
"27",27,27,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","261",949,"39","undefined","undefined","undefined",167425
"28",28,28,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","28","gambleWin","25","300",1029,"37","undefined","undefined","undefined",169761
"29",29,29,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","29","gambleWin","25","225",1121,"37","undefined","undefined","undefined",172114
"30",30,30,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","30","gambleWin","25","275",532,"39","undefined","undefined","undefined",173928
"31",31,31,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","31","gambleLoss","25","263",800,"39","undefined","undefined","undefined",175997
"32",32,32,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","265",531,"38","undefined","undefined","undefined",177799
"33",33,33,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","33","gambleWin","25","300",439,"39","undefined","undefined","undefined",179544
"34",34,34,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","34","gambleWin","25","242",583,"37","undefined","undefined","undefined",181375
"35",35,35,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","299",632,"38","undefined","undefined","undefined",183314
"36",36,36,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","36","gambleWin","25","528",702,"37","undefined","undefined","undefined",185550
"37",37,37,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","37","gambleLoss","25","170",490,"39","undefined","undefined","undefined",187218
"38",38,38,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","38","gambleLoss","25","309",519,"37","undefined","undefined","undefined",189051
"39",39,39,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","39","gambleLoss","25","225",391,"39","undefined","undefined","undefined",190672
"40",40,40,54,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","40","gambleLoss","25","69",488,"37","undefined","undefined","undefined",192234
"41",41,41,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","41","gambleWin","25","128",467,"39","undefined","undefined","undefined",193835
"42",42,42,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","42","nonGamble","25","117",623,"38","undefined","undefined","undefined",195579
"43",43,43,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","43","nonGamble","25","429",513,"38","undefined","undefined","undefined",197527
"44",44,44,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","44","nonGamble","25","309",387,"38","undefined","undefined","undefined",199232
"45",45,45,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","45","nonGamble","25","373",402,"38","undefined","undefined","undefined",201014
"46",46,46,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","46","nonGamble","25","328",387,"38","undefined","undefined","undefined",202736
"47",47,47,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","47","nonGamble","25","518",334,"38","undefined","undefined","undefined",204593
"48",48,48,54,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","48","nonGamble","25","343",420,"38","undefined","undefined","undefined",206360
"49",49,49,54,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","49","gambleWin","25","402",480,"39","undefined","undefined","undefined",208248
"50",50,50,54,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","50","gambleLoss","25","350",422,"39","undefined","undefined","undefined",210026
"51",51,51,54,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","51","gambleWin","25","289",353,"37","undefined","undefined","undefined",211674
