"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","1","gambleLoss","25","2983",1282,"39","undefined","undefined","undefined",78958
"2",3,3,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","1933",615,"37","undefined","undefined","undefined",82513
"3",4,4,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","3","gambleWin","25","818",362,"39","undefined","undefined","undefined",84699
"4",5,5,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","4","gambleWin","25","347",371,"37","undefined","undefined","undefined",86423
"5",6,6,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","5","gambleWin","25","338",317,"39","undefined","undefined","undefined",88086
"6",7,7,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","346",1048,"38","undefined","undefined","undefined",90486
"7",8,8,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","1234",391,"37","undefined","undefined","undefined",93117
"8",9,9,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","8","gambleWin","25","483",295,"37","undefined","undefined","undefined",94901
"9",10,10,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","456",811,"38","undefined","undefined","undefined",97175
"10",11,11,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","1189",662,"40","undefined","undefined","undefined",100031
"11",12,12,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleLoss","25","626",489,"39","undefined","undefined","undefined",102153
"12",13,13,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","766",620,"40","undefined","undefined","undefined",104551
"13",14,14,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","421",707,"40","undefined","undefined","undefined",106684
"14",15,15,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","14","gambleWin","25","311",478,"39","undefined","undefined","undefined",108479
"15",16,16,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","826",550,"39","undefined","undefined","undefined",110859
"16",17,17,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","16","gambleWin","25","462",432,"39","undefined","undefined","undefined",112759
"17",18,18,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","393",706,"40","undefined","undefined","undefined",114863
"18",19,19,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","18","gambleLoss","25","406",446,"37","undefined","undefined","undefined",116721
"19",20,20,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","574",295,"40","undefined","undefined","undefined",118595
"20",21,21,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","419",738,"38","undefined","undefined","undefined",120758
"21",22,22,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","21","gambleWin","25","102",439,"39","undefined","undefined","undefined",122305
"22",23,23,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","640",662,"40","undefined","undefined","undefined",124617
"23",24,24,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","23","gambleLoss","25","324",491,"39","undefined","undefined","undefined",126436
"24",25,25,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","24","nonGamble","25","1801",750,"40","undefined","undefined","undefined",129991
"25",26,26,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","2638",519,"40","undefined","undefined","undefined",134153
"26",27,27,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","2855",1372,"40","undefined","undefined","undefined",139385
"27",28,28,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","559",512,"39","undefined","undefined","undefined",141462
"28",29,29,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","28","gambleWin","25","7018",432,"39","undefined","undefined","undefined",149916
"29",30,30,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","29","gambleWin","25","1468",393,"39","undefined","undefined","undefined",152783
"30",31,31,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","30","gambleLoss","25","598",715,"39","undefined","undefined","undefined",155102
"31",32,32,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","1363",500,"40","undefined","undefined","undefined",157971
"32",33,33,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","32","gambleLoss","25","280",402,"39","undefined","undefined","undefined",159657
"33",34,34,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","33","gambleWin","25","307",356,"37","undefined","undefined","undefined",161326
"34",35,35,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","34","gambleWin","25","458",406,"39","undefined","undefined","undefined",163195
"35",36,36,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","35","gambleWin","25","598",424,"37","undefined","undefined","undefined",165223
"36",37,37,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","36","gambleLoss","25","547",379,"39","undefined","undefined","undefined",167154
"37",38,38,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","37","gambleWin","25","735",381,"37","undefined","undefined","undefined",169284
"38",39,39,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","38","gambleWin","25","486",419,"39","undefined","undefined","undefined",171194
"39",40,40,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","39","gambleWin","25","308",434,"37","undefined","undefined","undefined",172940
"40",41,41,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","223",703,"38","undefined","undefined","undefined",174870
"41",42,42,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","41","gambleWin","25","409",375,"39","undefined","undefined","undefined",176658
"42",43,43,15,18,"Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","42","gambleLoss","25","371",321,"39","undefined","undefined","undefined",178356
"43",44,44,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","43","gambleLoss","25","289",318,"37","undefined","undefined","undefined",179969
"44",45,45,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","256",476,"39","undefined","undefined","undefined",181704
"45",46,46,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","45","gambleLoss","25","406",361,"37","undefined","undefined","undefined",183478
"46",47,47,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","46","gambleLoss","25","150",465,"39","undefined","undefined","undefined",185097
"47",48,48,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","47","gambleLoss","25","61",287,"39","undefined","undefined","undefined",186449
"48",49,49,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","48","gambleLoss","25","86",206,"39","undefined","undefined","undefined",187747
"49",50,50,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","49","nonGamble","25","363",611,"38","undefined","undefined","undefined",189726
"50",51,51,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","50","gambleLoss","25","287",402,"39","undefined","undefined","undefined",191418
"51",52,52,15,18,"Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","51","gambleLoss","25","378",369,"37","undefined","undefined","undefined",193174
"52",53,53,15,18,"Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","52","gambleWin","25","113",187,"37","undefined","undefined","undefined",194480
"53",54,54,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","53","gambleLoss","25","275",774,"39","undefined","undefined","undefined",196533
"54",55,55,15,18,"Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","54","gambleLoss","25","396",408,"39","undefined","undefined","undefined",198342
"55",56,56,15,18,"Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","55","nonGamble","25","275",583,"40","undefined","undefined","undefined",200205
