"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2269",1775,"38","undefined","undefined","undefined",122092
"2",2,2,100,27,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","2","gambleLoss","25","1675",1177,"39","undefined","undefined","undefined",125950
"3",3,3,100,27,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","3","gambleLoss","25","739",1527,"39","undefined","undefined","undefined",129220
"4",4,4,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","1325",1038,"38","undefined","undefined","undefined",132588
"5",5,5,100,27,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","5","gambleLoss","25","1094",1141,"39","undefined","undefined","undefined",135828
"6",6,6,100,27,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","6","gambleWin","25","538",1071,"39","undefined","undefined","undefined",138443
"7",7,7,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","7","gambleLoss","25","1411",855,"37","undefined","undefined","undefined",141716
"8",8,8,100,27,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","8","gambleLoss","25","426",1519,"37","undefined","undefined","undefined",144668
"9",9,9,100,27,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","9","gambleWin","25","1076",753,"39","undefined","undefined","undefined",147501
"10",10,10,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","10","gambleLoss","25","833",888,"39","undefined","undefined","undefined",150229
"11",11,11,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","571",1480,"40","undefined","undefined","undefined",153284
"12",12,12,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","1146",1049,"38","undefined","undefined","undefined",156485
"13",13,13,100,27,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","13","gambleWin","25","1076",872,"37","undefined","undefined","undefined",159436
"14",14,14,100,27,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","14","gambleLoss","25","838",1067,"39","undefined","undefined","undefined",162342
"15",15,15,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","15","gambleLoss","25","591",849,"37","undefined","undefined","undefined",164789
"16",16,16,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","427",1199,"40","undefined","undefined","undefined",167419
"17",17,17,100,27,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","17","gambleWin","25","595",514,"39","undefined","undefined","undefined",169533
"18",18,18,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","18","gambleWin","25","475",1008,"37","undefined","undefined","undefined",172020
"19",19,19,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","19","gambleWin","25","698",2472,"37","undefined","undefined","undefined",176196
"20",20,20,100,27,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","20","gambleLoss","25","447",981,"39","undefined","undefined","undefined",178627
"21",21,21,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","21","gambleWin","25","394",1089,"37","undefined","undefined","undefined",181117
"22",22,22,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","516",1247,"40","undefined","undefined","undefined",183883
"23",23,23,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","301",935,"40","undefined","undefined","undefined",186124
"24",24,24,100,27,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","24","gambleWin","25","780",770,"37","undefined","undefined","undefined",188678
"25",25,25,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","608",784,"38","undefined","undefined","undefined",191075
"26",26,26,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","740",983,"38","undefined","undefined","undefined",193803
"27",27,27,100,27,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","27","gambleLoss","25","644",744,"37","undefined","undefined","undefined",196195
"28",28,28,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","484",1110,"40","undefined","undefined","undefined",198794
"29",29,29,100,27,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","595",735,"40","undefined","undefined","undefined",201131
"30",30,30,100,27,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","30","gambleLoss","25","946",888,"37","undefined","undefined","undefined",203971
