"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1216",1182,"38","undefined","undefined","undefined",100538
"2",2,2,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","1197",545,"39","undefined","undefined","undefined",103289
"3",3,3,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","3","gambleWin","25","2541",578,"39","undefined","undefined","undefined",107416
"4",4,4,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","1416",799,"40","undefined","undefined","undefined",110636
"5",5,5,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","1201",698,"39","undefined","undefined","undefined",113540
"6",6,6,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","1000",2195,"38","undefined","undefined","undefined",117741
"7",7,7,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","7","gambleLoss","25","792",594,"39","undefined","undefined","undefined",120131
"8",8,8,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","8","gambleWin","25","877",763,"39","undefined","undefined","undefined",122776
"9",9,9,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","9","gambleWin","25","565",510,"39","undefined","undefined","undefined",124858
"10",10,10,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","10","gambleLoss","25","548",502,"39","undefined","undefined","undefined",126916
"11",11,11,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","674",507,"39","undefined","undefined","undefined",129102
"12",12,12,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","321",1075,"38","undefined","undefined","undefined",131505
"13",13,13,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","13","gambleLoss","25","398",579,"39","undefined","undefined","undefined",133488
"14",14,14,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","356",1006,"38","undefined","undefined","undefined",135855
"15",15,15,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","15","gambleLoss","25","371",476,"39","undefined","undefined","undefined",137707
"16",16,16,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","305",563,"38","undefined","undefined","undefined",139580
"17",17,17,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","17","gambleWin","25","553",640,"37","undefined","undefined","undefined",141780
"18",18,18,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","488",696,"38","undefined","undefined","undefined",143971
"19",19,19,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","1095",1047,"38","undefined","undefined","undefined",147118
"20",20,20,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","20","gambleWin","25","853",618,"37","undefined","undefined","undefined",149595
"21",21,21,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","21","gambleWin","25","606",560,"37","undefined","undefined","undefined",151767
"22",22,22,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","346",488,"37","undefined","undefined","undefined",153612
"23",23,23,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","23","gambleLoss","25","216",445,"37","undefined","undefined","undefined",155281
"24",24,24,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","24","nonGamble","25","463",750,"38","undefined","undefined","undefined",157501
"25",25,25,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","25","gambleLoss","25","190",411,"37","undefined","undefined","undefined",159107
"26",26,26,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","26","gambleLoss","25","235",447,"39","undefined","undefined","undefined",160798
"27",27,27,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","27","nonGamble","25","341",736,"38","undefined","undefined","undefined",162884
"28",28,28,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","28","gambleLoss","25","445",580,"39","undefined","undefined","undefined",164915
"29",29,29,48,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","29","gambleLoss","25","256",460,"39","undefined","undefined","undefined",166638
