"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","1","gambleLoss","25","1956",937,"39","undefined","undefined","undefined",339341
"2",3,3,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","911",405,"39","undefined","undefined","undefined",341678
"3",4,4,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","146",487,"39","undefined","undefined","undefined",343335
"4",5,5,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","1099",1649,"38","undefined","undefined","undefined",347103
"5",6,6,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","1511",733,"37","undefined","undefined","undefined",350371
"6",7,7,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","6","gambleLoss","25","479",427,"39","undefined","undefined","undefined",352292
"7",8,8,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","7","gambleLoss","25","447",442,"37","undefined","undefined","undefined",354193
"8",9,9,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","8","gambleLoss","25","306",334,"39","undefined","undefined","undefined",355847
"9",10,10,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","299",6444,"40","undefined","undefined","undefined",363601
"10",11,11,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","296",3097,"40","undefined","undefined","undefined",368014
"11",12,12,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","1068",3563,"40","undefined","undefined","undefined",373656
"12",13,13,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","712",921,"38","undefined","undefined","undefined",376296
"13",14,14,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","13","gambleLoss","25","645",848,"37","undefined","undefined","undefined",378811
"14",15,15,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","407",1252,"38","undefined","undefined","undefined",381476
"15",16,16,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","1798",1402,"39","undefined","undefined","undefined",385682
"16",17,17,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","434",1191,"38","undefined","undefined","undefined",388326
"17",18,18,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","17","gambleWin","25","289",2252,"37","undefined","undefined","undefined",391909
"18",19,19,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","468",1057,"38","undefined","undefined","undefined",394442
"19",20,20,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","19","gambleWin","25","373",747,"39","undefined","undefined","undefined",396575
"20",21,21,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","630",633,"38","undefined","undefined","undefined",398857
"21",22,22,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","21","gambleLoss","25","329",706,"37","undefined","undefined","undefined",400905
"22",23,23,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","22","gambleWin","25","396",1233,"39","undefined","undefined","undefined",403550
"23",24,24,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","23","gambleWin","25","582",676,"39","undefined","undefined","undefined",405822
"24",25,25,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","24","gambleWin","25","549",548,"39","undefined","undefined","undefined",407939
"25",26,26,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","25","gambleLoss","25","489",454,"39","undefined","undefined","undefined",409901
"26",27,27,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","273",1111,"38","undefined","undefined","undefined",412308
"27",28,28,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","110",469,"39","undefined","undefined","undefined",413904
"28",29,29,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","28","gambleWin","25","353",1172,"37","undefined","undefined","undefined",416436
"29",30,30,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","563",946,"38","undefined","undefined","undefined",418959
"30",31,31,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","30","gambleWin","25","1118",526,"37","undefined","undefined","undefined",421624
"31",32,32,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","31","gambleLoss","25","959",787,"37","undefined","undefined","undefined",424389
"32",33,33,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","149",866,"38","undefined","undefined","undefined",426417
"33",34,34,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","33","gambleWin","25","632",516,"39","undefined","undefined","undefined",428580
"34",35,35,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","34","nonGamble","25","179",624,"38","undefined","undefined","undefined",430403
"35",36,36,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","35","gambleLoss","25","306",522,"39","undefined","undefined","undefined",432246
"36",37,37,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","36","gambleLoss","25","379",1017,"37","undefined","undefined","undefined",434663
"37",38,38,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","37","gambleWin","25","109",478,"39","undefined","undefined","undefined",436268
"38",39,39,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","38","nonGamble","25","452",720,"38","undefined","undefined","undefined",438460
"39",40,40,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","39","gambleWin","25","610",543,"39","undefined","undefined","undefined",440632
"40",41,41,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","40","gambleLoss","25","408",624,"39","undefined","undefined","undefined",442674
"41",42,42,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","41","gambleLoss","25","406",552,"37","undefined","undefined","undefined",444645
"42",43,43,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","42","gambleLoss","25","271",399,"39","undefined","undefined","undefined",446327
"43",44,44,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","43","gambleWin","25","1540",577,"37","undefined","undefined","undefined",449455
"44",45,45,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","91",468,"37","undefined","undefined","undefined",451025
"45",46,46,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","45","gambleWin","25","503",479,"37","undefined","undefined","undefined",453014
"46",47,47,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","46","nonGamble","25","1120",1261,"38","undefined","undefined","undefined",456409
"47",48,48,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","47","gambleWin","25","419",461,"39","undefined","undefined","undefined",458305
"48",49,49,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","48","nonGamble","25","96",816,"38","undefined","undefined","undefined",460238
"49",50,50,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","49","gambleWin","25","225",443,"39","undefined","undefined","undefined",461925
"50",51,51,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","50","gambleWin","25","253",815,"39","undefined","undefined","undefined",464005
"51",52,52,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","51","gambleLoss","25","6",451,"39","undefined","undefined","undefined",465476
"52",53,53,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","52","gambleWin","25","375",478,"37","undefined","undefined","undefined",467341
"53",54,54,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","53","gambleLoss","25","435",588,"37","undefined","undefined","undefined",469372
"54",55,55,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","54","gambleLoss","25","536",363,"39","undefined","undefined","undefined",471276
"55",56,56,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","55","nonGamble","25","136",791,"38","undefined","undefined","undefined",473214
"56",57,57,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","56","nonGamble","25","282",1282,"38","undefined","undefined","undefined",475794
"57",58,58,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","57","gambleWin","25","105",669,"37","undefined","undefined","undefined",477581
"58",59,59,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","58","gambleWin","25","143",669,"37","undefined","undefined","undefined",479413
"59",60,60,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","59","nonGamble","25","949",711,"38","undefined","undefined","undefined",482087
"60",61,61,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","60","nonGamble","25","209",737,"38","undefined","undefined","undefined",484044
"61",62,62,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","Negative valence","61","gambleLoss","25","935",667,"37","undefined","undefined","undefined",507687
"62",63,63,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","Negative valence","62","gambleLoss","25","348",426,"39","undefined","undefined","undefined",509474
"63",64,64,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","Negative valence","63","gambleLoss","25","20",594,"37","undefined","undefined","undefined",511105
"64",65,65,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","64","nonGamble","25","289",728,"38","undefined","undefined","undefined",513141
"65",66,66,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","Negative valence","65","gambleLoss","25","51",425,"39","undefined","undefined","undefined",514623
"66",67,67,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","Negative valence","66","gambleLoss","25","97",631,"37","undefined","undefined","undefined",516373
"67",68,68,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","Negative valence","67","gambleLoss","25","534",504,"37","undefined","undefined","undefined",518428
"68",69,69,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","Negative valence","68","gambleLoss","25","834",505,"37","undefined","undefined","undefined",520781
"69",70,70,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","69","nonGamble","25","75",729,"38","undefined","undefined","undefined",522603
"70",71,71,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","70","nonGamble","25","221",727,"38","undefined","undefined","undefined",524572
"71",72,72,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","71","nonGamble","25","541",454,"38","undefined","undefined","undefined",526586
"72",73,73,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","72","nonGamble","25","93",605,"38","undefined","undefined","undefined",528307
"73",74,74,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","Negative valence","73","gambleLoss","25","175",656,"39","undefined","undefined","undefined",530158
"74",75,75,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","Negative valence","74","nonGamble","25","57",471,"38","undefined","undefined","undefined",531704
"75",76,76,10,"18 (one day till 19)","Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","Negative valence","75","gambleWin","25","261",371,"37","undefined","undefined","undefined",533353
