"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2500",961,"38","undefined","undefined","undefined",128605
"2",2,2,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","2","gambleWin","25","1506",931,"37","undefined","undefined","undefined",132051
"3",3,3,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","3","gambleWin","25","539",1038,"37","undefined","undefined","undefined",134639
"4",4,4,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","4","gambleWin","25","1503",845,"39","undefined","undefined","undefined",137993
"5",5,5,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","925",1093,"38","undefined","undefined","undefined",141021
"6",6,6,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","6","gambleLoss","25","2328",1349,"37","undefined","undefined","undefined",145708
"7",7,7,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","621",1120,"38","undefined","undefined","undefined",148458
"8",8,8,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","891",912,"38","undefined","undefined","undefined",151270
"9",9,9,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","693",886,"38","undefined","undefined","undefined",153860
"10",10,10,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","10","gambleLoss","25","791",1217,"39","undefined","undefined","undefined",156878
"11",11,11,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","679",1280,"39","undefined","undefined","undefined",159846
"12",12,12,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","12","gambleLoss","25","1360",924,"39","undefined","undefined","undefined",163141
"13",13,13,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","13","gambleWin","25","487",741,"37","undefined","undefined","undefined",165379
"14",14,14,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","14","gambleLoss","25","922",942,"39","undefined","undefined","undefined",168250
"15",15,15,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","15","gambleWin","25","604",621,"39","undefined","undefined","undefined",170481
"16",16,16,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","16","gambleLoss","25","1089",821,"37","undefined","undefined","undefined",173395
"17",17,17,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","17","gambleLoss","25","333",539,"39","undefined","undefined","undefined",175271
"18",18,18,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","18","gambleWin","25","625",1007,"37","undefined","undefined","undefined",177907
"19",19,19,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","560",624,"38","undefined","undefined","undefined",180095
"20",20,20,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","1057",724,"38","undefined","undefined","undefined",182881
"21",21,21,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","21","gambleLoss","25","642",752,"37","undefined","undefined","undefined",185279
"22",22,22,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","219",747,"39","undefined","undefined","undefined",187251
"23",23,23,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","23","gambleWin","25","610",738,"39","undefined","undefined","undefined",189606
"24",24,24,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","24","gambleLoss","25","1099",589,"37","undefined","undefined","undefined",192299
"25",25,25,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","25","gambleWin","25","801",738,"39","undefined","undefined","undefined",194844
"26",26,26,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","26","gambleWin","25","1579",746,"39","undefined","undefined","undefined",198174
"27",27,27,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","27","gambleWin","25","823",853,"39","undefined","undefined","undefined",200856
"28",28,28,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","28","gambleLoss","25","831",817,"39","undefined","undefined","undefined",203511
"29",29,29,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","1202",643,"38","undefined","undefined","undefined",206361
"30",30,30,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","30","gambleLoss","25","445",655,"37","undefined","undefined","undefined",208470
"31",31,31,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","31","gambleLoss","25","840",704,"37","undefined","undefined","undefined",211019
"32",32,32,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","437",881,"38","undefined","undefined","undefined",213341
"33",33,33,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","33","gambleWin","25","1584",607,"39","undefined","undefined","undefined",216540
"34",34,34,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","34","gambleWin","25","513",687,"39","undefined","undefined","undefined",218746
"35",35,35,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","658",854,"38","undefined","undefined","undefined",221267
"36",36,36,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","36","gambleLoss","25","579",637,"37","undefined","undefined","undefined",223489
"37",37,37,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","472",648,"38","undefined","undefined","undefined",225615
"38",38,38,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","38","gambleLoss","25","1188",624,"39","undefined","undefined","undefined",228435
"39",39,39,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","39","gambleLoss","25","849",820,"39","undefined","undefined","undefined",231111
"40",40,40,63,19,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","40","gambleWin","25","386",907,"39","undefined","undefined","undefined",233411
