"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,43,19,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2182",1219,"38","undefined","undefined","undefined",81138
"2",3,3,43,19,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","901",739,"38","undefined","undefined","undefined",83787
"3",4,4,43,19,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","492",705,"39","undefined","undefined","undefined",85993
"4",5,5,43,19,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","4","gambleLoss","25","686",938,"37","undefined","undefined","undefined",88624
"5",6,6,43,19,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","136",930,"39","undefined","undefined","undefined",90699
"6",7,7,43,19,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleLoss","25","65",1270,"37","undefined","undefined","undefined",93041
"7",8,8,43,19,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","7","gambleWin","25","791",1037,"37","undefined","undefined","undefined",95877
"8",9,9,43,19,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","36",1029,"38","undefined","undefined","undefined",97950
"9",10,10,43,19,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","9","gambleLoss","25","789",749,"39","undefined","undefined","undefined",100497
"10",11,11,43,19,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","10","gambleLoss","25","457",1088,"39","undefined","undefined","undefined",103050
"11",12,12,43,19,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","11","gambleWin","25","321",671,"39","undefined","undefined","undefined",105049
"12",13,13,43,19,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","12","gambleWin","25","551",781,"37","undefined","undefined","undefined",107389
"13",14,14,43,19,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","13","gambleWin","25","358",596,"39","undefined","undefined","undefined",109351
"14",15,15,43,19,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","14","gambleWin","25","418",866,"39","undefined","undefined","undefined",111642
"15",16,16,43,19,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","15","gambleWin","25","543",588,"39","undefined","undefined","undefined",113782
"16",17,17,43,19,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","16","gambleWin","25","106",723,"39","undefined","undefined","undefined",115619
