"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1853",1284,"38","undefined","undefined","undefined",324759
"2",2,2,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","2595",1558,"40","undefined","undefined","undefined",329921
"3",3,3,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","666",1466,"38","undefined","undefined","undefined",333060
"4",4,4,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","545",1876,"40","undefined","undefined","undefined",336487
"5",5,5,65,19,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","5","gambleLoss","25","569",2198,"37","undefined","undefined","undefined",340259
"6",6,6,65,19,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","6","gambleWin","25","862",603,"39","undefined","undefined","undefined",342731
"7",7,7,65,19,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","577",510,"39","undefined","undefined","undefined",344822
"8",8,8,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","565",1025,"40","undefined","undefined","undefined",347419
"9",9,9,65,19,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","9","gambleLoss","25","927",1081,"37","undefined","undefined","undefined",350434
"10",10,10,65,19,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","10","gambleLoss","25","973",693,"39","undefined","undefined","undefined",353106
"11",11,11,65,19,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","1094",901,"39","undefined","undefined","undefined",356106
"12",12,12,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","518",889,"40","undefined","undefined","undefined",358518
"13",13,13,65,19,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","13","gambleWin","25","813",992,"37","undefined","undefined","undefined",361329
"14",14,14,65,19,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","14","gambleWin","25","768",1479,"37","undefined","undefined","undefined",364580
"15",15,15,65,19,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","15","gambleLoss","25","1673",697,"37","undefined","undefined","undefined",367957
"16",16,16,65,19,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","16","gambleLoss","25","593",492,"37","undefined","undefined","undefined",370048
"17",17,17,65,19,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","79",998,"38","undefined","undefined","undefined",372141
"18",18,18,65,19,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","18","gambleWin","25","169",1126,"37","undefined","undefined","undefined",374442
"19",19,19,65,19,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","19","gambleWin","25","856",958,"39","undefined","undefined","undefined",377260
"20",20,20,65,19,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","20","gambleWin","25","1138",415,"39","undefined","undefined","undefined",379817
"21",21,21,65,19,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","21","gambleLoss","25","635",1030,"39","undefined","undefined","undefined",382487
