"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","1","gambleWin","25","1170",3368,"37","undefined","undefined","undefined",209403
"2",2,2,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","1829",1960,"38","undefined","undefined","undefined",214197
"3",3,3,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","3","gambleWin","25","1266",1149,"39","undefined","undefined","undefined",217617
"4",4,4,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","937",1123,"40","undefined","undefined","undefined",220683
"5",5,5,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","1083",1259,"40","undefined","undefined","undefined",224029
"6",6,6,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","6","gambleWin","25","423",906,"37","undefined","undefined","undefined",226363
"7",7,7,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","7","gambleWin","25","1062",1137,"37","undefined","undefined","undefined",229567
"8",8,8,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","8","gambleWin","25","455",1175,"39","undefined","undefined","undefined",232200
"9",9,9,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","9","gambleWin","25","479",3264,"37","undefined","undefined","undefined",236948
"10",10,10,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","657",1128,"38","undefined","undefined","undefined",239738
"11",11,11,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","11","gambleLoss","25","1640",4294,"39","undefined","undefined","undefined",246675
"12",12,12,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","700",1138,"40","undefined","undefined","undefined",249517
"13",13,13,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","13","gambleLoss","25","554",1774,"37","undefined","undefined","undefined",252850
"14",14,14,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","14","gambleLoss","25","749",1445,"39","undefined","undefined","undefined",256048
"15",15,15,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","15","gambleWin","25","5849",4121,"39","undefined","undefined","undefined",267030
"16",16,16,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","16","gambleWin","25","461",1371,"39","undefined","undefined","undefined",269868
"17",17,17,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","17","gambleLoss","25","587",1955,"37","undefined","undefined","undefined",273416
"18",18,18,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","1066",972,"38","undefined","undefined","undefined",276459
"19",19,19,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","19","gambleLoss","25","620",1345,"37","undefined","undefined","undefined",279428
"20",20,20,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","20","gambleWin","25","1041",805,"39","undefined","undefined","undefined",282279
"21",21,21,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","21","gambleLoss","25","1220",1071,"39","undefined","undefined","undefined",285575
"22",22,22,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","22","gambleWin","25","3381",745,"37","undefined","undefined","undefined",290706
"23",23,23,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","563",791,"40","undefined","undefined","undefined",293064
"24",24,24,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","24","gambleLoss","25","896",774,"39","undefined","undefined","undefined",295738
"25",25,25,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","25","gambleWin","25","723",1139,"37","undefined","undefined","undefined",298603
"26",26,26,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","518",1245,"38","undefined","undefined","undefined",301371
"27",27,27,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","27","gambleLoss","25","825",756,"37","undefined","undefined","undefined",303958
"28",28,28,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","28","gambleWin","25","1858",1137,"39","undefined","undefined","undefined",307957
"29",29,29,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","848",955,"38","undefined","undefined","undefined",310764
"30",30,30,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","30","gambleWin","25","913",1022,"37","undefined","undefined","undefined",313704
"31",31,31,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","31","gambleLoss","25","544",800,"39","undefined","undefined","undefined",316054
"32",32,32,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","32","gambleWin","25","425",825,"37","undefined","undefined","undefined",318308
"33",33,33,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","33","gambleWin","25","851",1166,"37","undefined","undefined","undefined",321328
"34",34,34,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","34","gambleLoss","25","1264",1215,"39","undefined","undefined","undefined",324810
"35",35,35,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","35","gambleLoss","25","575",823,"37","undefined","undefined","undefined",327211
"36",36,36,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","36","nonGamble","25","499",938,"38","undefined","undefined","undefined",329653
"37",37,37,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","628",1412,"40","undefined","undefined","undefined",332696
"38",38,38,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","38","gambleWin","25","580",688,"39","undefined","undefined","undefined",334970
"39",39,39,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","39","nonGamble","25","1378",721,"40","undefined","undefined","undefined",338074
"40",40,40,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","539",1466,"40","undefined","undefined","undefined",341083
"41",41,41,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","41","nonGamble","25","732",1994,"38","undefined","undefined","undefined",344812
"42",42,42,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","42","gambleLoss","25","1083",872,"39","undefined","undefined","undefined",347771
"43",43,43,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","43","gambleWin","25","372",1024,"37","undefined","undefined","undefined",350170
"44",44,44,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","44","gambleLoss","25","704",1040,"37","undefined","undefined","undefined",352918
"45",45,45,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","45","nonGamble","25","322",1113,"40","undefined","undefined","undefined",355358
"46",46,46,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","46","gambleLoss","25","568",750,"39","undefined","undefined","undefined",357683
"47",47,47,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","47","nonGamble","25","627",943,"38","undefined","undefined","undefined",360256
"48",48,48,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","48","gambleLoss","25","545",821,"37","undefined","undefined","undefined",362625
"49",49,49,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","49","gambleLoss","25","479",702,"39","undefined","undefined","undefined",364810
"50",50,50,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","50","gambleLoss","25","568",1031,"39","undefined","undefined","undefined",367413
"51",51,51,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","51","nonGamble","25","453",952,"40","undefined","undefined","undefined",369822
"52",52,52,66,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","52","gambleLoss","25","459",902,"37","undefined","undefined","undefined",372186
"53",53,53,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","53","gambleWin","25","570",866,"37","undefined","undefined","undefined",374627
"54",54,54,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","54","nonGamble","25","558",829,"38","undefined","undefined","undefined",377018
"55",55,55,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","55","gambleLoss","25","376",672,"39","undefined","undefined","undefined",379069
"56",56,56,66,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","56","gambleWin","25","340",907,"39","undefined","undefined","undefined",381321
"57",57,57,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","57","nonGamble","25","397",829,"38","undefined","undefined","undefined",383554
"58",58,58,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","58","nonGamble","25","561",959,"40","undefined","undefined","undefined",386079
"59",59,59,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","59","gambleLoss","25","433",831,"37","undefined","undefined","undefined",388348
"60",60,60,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","60","gambleWin","25","9158",891,"37","undefined","undefined","undefined",399402
"61",61,61,66,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","Positive valence","61","gambleWin","25","2176",1696,"39","undefined","undefined","undefined",435513
"62",62,62,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Positive valence","62","nonGamble","25","675",1768,"38","undefined","undefined","undefined",438974
"63",63,63,66,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","Positive valence","63","gambleWin","25","426",863,"37","undefined","undefined","undefined",441280
"64",64,64,66,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","Positive valence","64","nonGamble","25","1814",892,"40","undefined","undefined","undefined",444995
