"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","1","gambleLoss","25","1347",1894,"37","undefined","undefined","undefined",159017
"2",3,3,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","1279",1177,"37","undefined","undefined","undefined",162481
"3",4,4,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","585",4509,"38","undefined","undefined","undefined",168581
"4",5,5,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","759",1638,"40","undefined","undefined","undefined",171983
"5",6,6,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","729",1515,"40","undefined","undefined","undefined",175235
"6",7,7,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","577",1306,"38","undefined","undefined","undefined",178124
"7",8,8,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","377",676,"38","undefined","undefined","undefined",180184
"8",9,9,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","663",817,"40","undefined","undefined","undefined",182670
"9",10,10,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","9","gambleLoss","25","54",2108,"39","undefined","undefined","undefined",185838
"10",11,11,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","10","gambleLoss","25","446",951,"37","undefined","undefined","undefined",188240
"11",12,12,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","462",1072,"39","undefined","undefined","undefined",190780
"12",13,13,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","482",860,"40","undefined","undefined","undefined",193127
"13",14,14,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","13","gambleLoss","25","95",2392,"37","undefined","undefined","undefined",196619
"14",15,15,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","14","gambleLoss","25","484",996,"39","undefined","undefined","undefined",199117
"15",16,16,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","705",1108,"39","undefined","undefined","undefined",201937
"16",17,17,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","16","gambleWin","25","418",936,"37","undefined","undefined","undefined",204297
"17",18,18,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","273",896,"40","undefined","undefined","undefined",206471
"18",19,19,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","18","gambleLoss","25","416",1391,"37","undefined","undefined","undefined",209282
"19",20,20,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","359",1703,"40","undefined","undefined","undefined",212350
"20",21,21,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","20","gambleLoss","25","257",1153,"37","undefined","undefined","undefined",214766
"21",22,22,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","21","gambleWin","25","286",928,"37","undefined","undefined","undefined",216991
"22",23,23,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","22","gambleLoss","25","295",1257,"39","undefined","undefined","undefined",219549
"23",24,24,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","23","gambleWin","25","259",1835,"39","undefined","undefined","undefined",222648
"24",25,25,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","24","nonGamble","25","175",625,"40","undefined","undefined","undefined",224454
"25",26,26,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","25","gambleLoss","25","143",1894,"39","undefined","undefined","undefined",227495
"26",27,27,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","305",3211,"40","undefined","undefined","undefined",232018
"27",28,28,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","672",1127,"39","undefined","undefined","undefined",234823
"28",29,29,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","404",1034,"38","undefined","undefined","undefined",237267
"29",30,30,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","29","gambleWin","25","437",1827,"39","undefined","undefined","undefined",240536
"30",31,31,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","30","gambleWin","25","394",1647,"37","undefined","undefined","undefined",243583
"31",32,32,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","31","gambleWin","25","361",1405,"39","undefined","undefined","undefined",246355
"32",33,33,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","372",1116,"38","undefined","undefined","undefined",248850
"33",34,34,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","33","gambleLoss","25","333",1380,"39","undefined","undefined","undefined",251569
"34",35,35,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","34","gambleWin","25","291",846,"39","undefined","undefined","undefined",253712
"35",36,36,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","35","gambleLoss","25","365",1151,"37","undefined","undefined","undefined",256246
"36",37,37,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","36","gambleLoss","25","371",2082,"37","undefined","undefined","undefined",259714
"37",38,38,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","37","gambleWin","25","289",1362,"39","undefined","undefined","undefined",262371
"38",39,39,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","38","gambleWin","25","423",1660,"39","undefined","undefined","undefined",265458
"39",40,40,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","39","gambleWin","25","439",1195,"39","undefined","undefined","undefined",268098
"40",41,41,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","307",934,"38","undefined","undefined","undefined",270344
"41",42,42,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","41","gambleLoss","25","309",1126,"39","undefined","undefined","undefined",272785
"42",43,43,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","42","gambleWin","25","377",937,"39","undefined","undefined","undefined",275105
"43",44,44,21,18,"Female","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","43","gambleWin","25","388",3049,"39","undefined","undefined","undefined",279547
