"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","1","gambleLoss","25","1015",2753,"39","undefined","undefined","undefined",116831
"2",2,2,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","788",415,"37","undefined","undefined","undefined",119042
"3",3,3,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","510",1892,"40","undefined","undefined","undefined",122454
"4",4,4,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","4","gambleLoss","25","1573",836,"37","undefined","undefined","undefined",125870
"5",5,5,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","621",409,"39","undefined","undefined","undefined",127909
"6",6,6,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","517",1397,"40","undefined","undefined","undefined",130833
"7",7,7,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","1102",419,"39","undefined","undefined","undefined",133362
"8",8,8,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","8","gambleLoss","25","2646",603,"37","undefined","undefined","undefined",137619
"9",9,9,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","9","gambleWin","25","360",417,"37","undefined","undefined","undefined",139404
"10",10,10,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","10","gambleWin","25","299",443,"39","undefined","undefined","undefined",141154
"11",11,11,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","348",782,"37","undefined","undefined","undefined",143293
"12",12,12,78,19,"Female","Ukrainian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","12","gambleLoss","25","288",413,"39","undefined","undefined","undefined",145001
