"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","1","gambleWin","25","8575",1686,"39","undefined","undefined","undefined",158733
"2",3,3,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","1699",3582,"37","undefined","undefined","undefined",165015
"3",4,4,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","3","gambleLoss","25","20065",1266,"37","undefined","undefined","undefined",187349
"4",5,5,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","622",945,"38","undefined","undefined","undefined",189919
"5",6,6,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","853",969,"40","undefined","undefined","undefined",192744
"6",7,7,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","6","gambleLoss","25","568",1116,"37","undefined","undefined","undefined",195430
"7",8,8,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","515",829,"38","undefined","undefined","undefined",197775
"8",9,9,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","741",551,"40","undefined","undefined","undefined",200069
"9",10,10,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","500",740,"39","undefined","undefined","undefined",202311
"10",11,11,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","415",897,"38","undefined","undefined","undefined",204625
"11",12,12,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","11","gambleWin","25","391",940,"39","undefined","undefined","undefined",206958
"12",13,13,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","499",634,"40","undefined","undefined","undefined",209094
"13",14,14,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","13","gambleLoss","25","560",778,"39","undefined","undefined","undefined",211435
"14",15,15,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","14","gambleWin","25","446",875,"37","undefined","undefined","undefined",213758
"15",16,16,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","905",599,"40","undefined","undefined","undefined",216263
"16",17,17,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","16","gambleLoss","25","636",722,"37","undefined","undefined","undefined",218623
"17",18,18,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","562",949,"38","undefined","undefined","undefined",221136
"18",19,19,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","18","gambleWin","25","330",465,"37","undefined","undefined","undefined",222934
"19",20,20,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","19","gambleLoss","25","486",1028,"39","undefined","undefined","undefined",225451
"20",21,21,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","1345",621,"38","undefined","undefined","undefined",228419
"21",22,22,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","669",487,"40","undefined","undefined","undefined",230577
"22",23,23,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","22","gambleLoss","25","556",551,"37","undefined","undefined","undefined",232685
"23",24,24,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","437",522,"38","undefined","undefined","undefined",234647
"24",25,25,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/green25.png'></img>","No music","24","gambleWin","25","470",470,"39","undefined","undefined","undefined",236589
"25",26,26,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","355",571,"38","undefined","undefined","undefined",238517
"26",27,27,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","26","gambleWin","25","316",426,"39","undefined","undefined","undefined",240263
"27",28,28,4,23,"Male","Belgian","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","391",1345,"39","undefined","undefined","undefined",243002
