"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1838",1025,"38","undefined","undefined","undefined",122277
"2",2,2,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","2","gambleLoss","25","1653",901,"37","undefined","undefined","undefined",125842
"3",3,3,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","3","gambleLoss","25","929",803,"39","undefined","undefined","undefined",128585
"4",4,4,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","4","gambleWin","25","1512",898,"39","undefined","undefined","undefined",132004
"5",5,5,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","1377",665,"39","undefined","undefined","undefined",135058
"6",6,6,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","6","gambleLoss","25","1217",1400,"37","undefined","undefined","undefined",138684
"7",7,7,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","592",1688,"40","undefined","undefined","undefined",141972
"8",8,8,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","8","gambleWin","25","850",630,"39","undefined","undefined","undefined",144462
"9",9,9,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","9","gambleLoss","25","719",1078,"39","undefined","undefined","undefined",147264
"10",10,10,81,18,"Female","Belg","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","10","gambleLoss","25","610",1053,"37","undefined","undefined","undefined",149934
"11",11,11,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","876",745,"38","undefined","undefined","undefined",152558
"12",12,12,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","874",1011,"40","undefined","undefined","undefined",155449
"13",13,13,81,18,"Female","Belg","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","13","gambleWin","25","1138",626,"39","undefined","undefined","undefined",158219
"14",14,14,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","14","gambleLoss","25","1059",468,"39","undefined","undefined","undefined",160755
"15",15,15,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","15","gambleWin","25","1063",725,"37","undefined","undefined","undefined",163551
"16",16,16,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","16","nonGamble","25","791",639,"38","undefined","undefined","undefined",165990
"17",17,17,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","17","gambleLoss","25","727",502,"39","undefined","undefined","undefined",168223
"18",18,18,81,18,"Female","Belg","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","18","gambleLoss","25","475",592,"37","undefined","undefined","undefined",170298
"19",19,19,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","19","gambleWin","25","402",449,"39","undefined","undefined","undefined",172158
"20",20,20,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","20","gambleLoss","25","535",406,"39","undefined","undefined","undefined",174103
"21",21,21,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","494",423,"38","undefined","undefined","undefined",176027
"22",22,22,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","22","gambleWin","25","544",420,"39","undefined","undefined","undefined",177999
"23",23,23,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","425",1135,"40","undefined","undefined","undefined",180567
"24",24,24,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","24","gambleLoss","25","471",377,"39","undefined","undefined","undefined",182423
"25",25,25,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","25","gambleWin","25","555",382,"39","undefined","undefined","undefined",184369
"26",26,26,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","26","nonGamble","25","576",1617,"40","undefined","undefined","undefined",187571
"27",27,27,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","27","gambleLoss","25","1086",439,"39","undefined","undefined","undefined",190105
"28",28,28,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","454",620,"38","undefined","undefined","undefined",192182
"29",29,29,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","29","gambleLoss","25","514",789,"37","undefined","undefined","undefined",194494
"30",30,30,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","30","gambleWin","25","752",419,"39","undefined","undefined","undefined",196675
"31",31,31,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","414",605,"38","undefined","undefined","undefined",198704
"32",32,32,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","317",1141,"40","undefined","undefined","undefined",201167
"33",33,33,81,18,"Female","Belg","Somewhat unhappy","<img src='images/blue25.png'></img>","No music","33","gambleWin","25","442",388,"39","undefined","undefined","undefined",203004
"34",34,34,81,18,"Female","Belg","Somewhat unhappy","<img src='images/yellow25.png'></img>","No music","34","gambleWin","25","491",827,"37","undefined","undefined","undefined",205327
"35",35,35,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","387",788,"40","undefined","undefined","undefined",207509
"36",36,36,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","36","nonGamble","25","480",483,"38","undefined","undefined","undefined",209480
"37",37,37,81,18,"Female","Belg","Somewhat unhappy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","468",546,"38","undefined","undefined","undefined",211502
"38",38,38,81,18,"Female","Belg","Somewhat unhappy","<img src='images/green25.png'></img>","No music","38","gambleLoss","25","340",503,"39","undefined","undefined","undefined",213353
"39",39,39,81,18,"Female","Belg","Somewhat unhappy","<img src='images/orange25.png'></img>","No music","39","gambleWin","25","1103",559,"37","undefined","undefined","undefined",216025
