"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1315",1561,"38","undefined","undefined","undefined",106085
"2",3,3,41,18,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","2","gambleWin","25","1429",1331,"39","undefined","undefined","undefined",109849
"3",4,4,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","533",987,"38","undefined","undefined","undefined",112372
"4",5,5,41,18,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","4","gambleLoss","25","386",1196,"39","undefined","undefined","undefined",114960
"5",6,6,41,18,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","349",2704,"37","undefined","undefined","undefined",119016
"6",7,7,41,18,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","677",1744,"39","undefined","undefined","undefined",122441
"7",8,8,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","546",651,"38","undefined","undefined","undefined",124642
"8",9,9,41,18,"Female","Belgian","Happy","<img src='images/yellow25.png'></img>","No music","8","gambleLoss","25","330",323,"39","undefined","undefined","undefined",126299
"9",10,10,41,18,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","9","gambleWin","25","384",592,"37","undefined","undefined","undefined",128279
"10",11,11,41,18,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","10","gambleLoss","25","935",853,"39","undefined","undefined","undefined",131070
"11",12,12,41,18,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","1112",508,"37","undefined","undefined","undefined",133695
"12",13,13,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","501",1628,"40","undefined","undefined","undefined",136827
"13",14,14,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","353",742,"38","undefined","undefined","undefined",138925
"14",15,15,41,18,"Female","Belgian","Happy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","267",440,"40","undefined","undefined","undefined",140636
"15",16,16,41,18,"Female","Belgian","Happy","<img src='images/blue25.png'></img>","No music","15","gambleWin","25","269",1177,"39","undefined","undefined","undefined",143086
"16",17,17,41,18,"Female","Belgian","Happy","<img src='images/orange25.png'></img>","No music","16","gambleLoss","25","329",904,"37","undefined","undefined","undefined",145322
"17",18,18,41,18,"Female","Belgian","Happy","<img src='images/green25.png'></img>","No music","17","gambleLoss","25","271",477,"39","undefined","undefined","undefined",147074
