"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","1","gambleWin","25","1765",1009,"39","undefined","undefined","undefined",114529
"2",3,3,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","53",905,"37","undefined","undefined","undefined",116500
"3",4,4,30,19,"Female","belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","57",502,"37","undefined","undefined","undefined",118066
"4",5,5,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","4","gambleLoss","25","32",652,"37","undefined","undefined","undefined",119755
"5",6,6,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","5","gambleLoss","25","14",412,"37","undefined","undefined","undefined",121189
"6",7,7,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","6","gambleWin","25","85",435,"37","undefined","undefined","undefined",122715
"7",8,8,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","71",1299,"38","undefined","undefined","undefined",125094
"8",9,9,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","8","gambleLoss","25","1334",925,"39","undefined","undefined","undefined",128360
"9",10,10,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","9","gambleLoss","25","766",419,"37","undefined","undefined","undefined",130552
"10",11,11,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","10","gambleWin","25","156",689,"39","undefined","undefined","undefined",132402
"11",12,12,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleWin","25","426",442,"39","undefined","undefined","undefined",134277
"12",13,13,30,19,"Female","belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","12","gambleWin","25","110",461,"39","undefined","undefined","undefined",135858
"13",14,14,30,19,"Female","belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","13","gambleWin","25","41",437,"39","undefined","undefined","undefined",137348
"14",15,15,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","14","nonGamble","25","280",1060,"40","undefined","undefined","undefined",139708
"15",16,16,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","15","gambleWin","25","671",757,"39","undefined","undefined","undefined",142142
"16",17,17,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","16","gambleWin","25","65",990,"39","undefined","undefined","undefined",144205
"17",18,18,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","0",931,"38","undefined","undefined","undefined",146141
"18",19,19,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","504",1257,"38","undefined","undefined","undefined",148911
"19",20,20,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","1105",572,"40","undefined","undefined","undefined",151594
"20",21,21,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","20","gambleLoss","25","569",717,"39","undefined","undefined","undefined",153888
"21",22,22,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","448",1044,"40","undefined","undefined","undefined",156387
"22",23,23,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","609",789,"39","undefined","undefined","undefined",158791
"23",24,24,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","23","nonGamble","25","407",1424,"40","undefined","undefined","undefined",161631
"24",25,25,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","24","gambleLoss","25","84",586,"39","undefined","undefined","undefined",163307
"25",26,26,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","25","gambleLoss","25","456",532,"39","undefined","undefined","undefined",165302
"26",27,27,30,19,"Female","belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","26","gambleWin","25","9",723,"37","undefined","undefined","undefined",167042
"27",28,28,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","27","gambleLoss","25","451",628,"37","undefined","undefined","undefined",169126
"28",29,29,30,19,"Female","belgium","Somewhat happy","<img src='images/orange25.png'></img>","No music","28","gambleWin","25","166",434,"37","undefined","undefined","undefined",170733
"29",30,30,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","274",838,"38","undefined","undefined","undefined",172851
"30",31,31,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","30","nonGamble","25","106",737,"40","undefined","undefined","undefined",174701
"31",32,32,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","734",569,"38","undefined","undefined","undefined",177011
"32",33,33,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","32","gambleWin","25","473",430,"39","undefined","undefined","undefined",178921
"33",34,34,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","33","nonGamble","25","366",1460,"38","undefined","undefined","undefined",181755
"34",35,35,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","34","nonGamble","25","678",518,"40","undefined","undefined","undefined",183959
"35",36,36,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","144",418,"40","undefined","undefined","undefined",185528
"36",37,37,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","36","gambleLoss","25","123",665,"39","undefined","undefined","undefined",187322
"37",38,38,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","80",1261,"40","undefined","undefined","undefined",189671
"38",39,39,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","38","gambleLoss","25","227",694,"37","undefined","undefined","undefined",191597
"39",40,40,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","39","nonGamble","25","70",1049,"38","undefined","undefined","undefined",193721
"40",41,41,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","40","gambleWin","25","177",654,"39","undefined","undefined","undefined",195558
"41",42,42,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","41","nonGamble","25","461",1049,"40","undefined","undefined","undefined",198073
"42",43,43,30,19,"Female","belgium","Somewhat happy","<img src='images/purple0.png'></img>","No music","42","nonGamble","25","69",419,"40","undefined","undefined","undefined",199565
"43",44,44,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","43","gambleLoss","25","418",564,"39","undefined","undefined","undefined",201552
"44",45,45,30,19,"Female","belgium","Somewhat happy","<img src='images/green25.png'></img>","No music","44","gambleWin","25","63",438,"39","undefined","undefined","undefined",203058
"45",46,46,30,19,"Female","belgium","Somewhat happy","<img src='images/blue25.png'></img>","No music","45","gambleWin","25","63",539,"39","undefined","undefined","undefined",204666
"46",47,47,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","46","gambleLoss","25","391",461,"39","undefined","undefined","undefined",206523
"47",48,48,30,19,"Female","belgium","Somewhat happy","<img src='images/yellow25.png'></img>","No music","47","gambleWin","25","34",523,"37","undefined","undefined","undefined",208086
