"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","1","gambleWin","25","1320",830,"39","undefined","undefined","undefined",75197
"2",2,2,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","2","gambleWin","25","1896",283,"37","undefined","undefined","undefined",78381
"3",3,3,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","453",693,"38","undefined","undefined","undefined",80534
"4",4,4,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","4","gambleWin","25","528",836,"39","undefined","undefined","undefined",82904
"5",5,5,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","5","gambleLoss","25","823",580,"37","undefined","undefined","undefined",85311
"6",6,6,84,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","6","gambleLoss","25","353",663,"39","undefined","undefined","undefined",87331
"7",7,7,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","7","gambleLoss","25","440",244,"37","undefined","undefined","undefined",89023
"8",8,8,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","243",722,"38","undefined","undefined","undefined",90993
"9",9,9,84,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","9","gambleLoss","25","574",757,"39","undefined","undefined","undefined",93329
"10",10,10,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","10","gambleWin","25","525",636,"39","undefined","undefined","undefined",95495
"11",11,11,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","11","gambleLoss","25","643",534,"37","undefined","undefined","undefined",97676
"12",12,12,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","297",717,"38","undefined","undefined","undefined",99696
"13",13,13,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","13","gambleWin","25","538",833,"37","undefined","undefined","undefined",102073
"14",14,14,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","14","gambleWin","25","583",751,"39","undefined","undefined","undefined",104416
"15",15,15,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","316",429,"40","undefined","undefined","undefined",106168
"16",16,16,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","16","gambleLoss","25","252",637,"37","undefined","undefined","undefined",108062
"17",17,17,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","119",683,"38","undefined","undefined","undefined",109870
"18",18,18,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","18","gambleLoss","25","489",685,"39","undefined","undefined","undefined",112052
"19",19,19,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","19","gambleLoss","25","365",408,"37","undefined","undefined","undefined",113832
"20",20,20,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","20","gambleLoss","25","352",451,"39","undefined","undefined","undefined",115641
"21",21,21,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","50",1025,"40","undefined","undefined","undefined",117723
"22",22,22,84,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","22","gambleWin","25","451",574,"37","undefined","undefined","undefined",119753
"23",23,23,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","23","gambleWin","25","383",914,"39","undefined","undefined","undefined",122057
"24",24,24,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","24","gambleWin","25","304",1151,"37","undefined","undefined","undefined",124521
"25",25,25,84,18,"Female","Belg","Happy","<img src='images/green25.png'></img>","No music","25","gambleLoss","25","294",427,"37","undefined","undefined","undefined",126249
"26",26,26,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","26","gambleWin","25","81",493,"39","undefined","undefined","undefined",127831
"27",27,27,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","27","nonGamble","25","71",509,"38","undefined","undefined","undefined",129419
"28",28,28,84,18,"Female","Belg","Happy","<img src='images/yellow25.png'></img>","No music","28","gambleWin","25","598",422,"37","undefined","undefined","undefined",131446
"29",29,29,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","29","nonGamble","25","281",804,"38","undefined","undefined","undefined",133538
"30",30,30,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","30","nonGamble","25","394",1064,"40","undefined","undefined","undefined",136005
"31",31,31,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","31","gambleLoss","25","213",474,"37","undefined","undefined","undefined",137701
"32",32,32,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","155",718,"38","undefined","undefined","undefined",139583
"33",33,33,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","33","nonGamble","25","410",473,"40","undefined","undefined","undefined",141474
"34",34,34,84,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","34","gambleWin","25","561",448,"39","undefined","undefined","undefined",143493
"35",35,35,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","35","nonGamble","25","344",653,"40","undefined","undefined","undefined",145499
"36",36,36,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","36","nonGamble","25","398",728,"40","undefined","undefined","undefined",147632
"37",37,37,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","37","nonGamble","25","536",498,"40","undefined","undefined","undefined",149673
"38",38,38,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","38","gambleWin","25","207",640,"37","undefined","undefined","undefined",151529
"39",39,39,84,18,"Female","Belg","Happy","<img src='images/blue25.png'></img>","No music","39","gambleLoss","25","313",573,"39","undefined","undefined","undefined",153422
"40",40,40,84,18,"Female","Belg","Happy","<img src='images/orange25.png'></img>","No music","40","gambleWin","25","281",356,"37","undefined","undefined","undefined",155070
"41",41,41,84,18,"Female","Belg","Happy","<img src='images/purple0.png'></img>","No music","41","nonGamble","25","59",725,"38","undefined","undefined","undefined",156864
