"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,47,19,"Female","belgian","Unhappy","<img src='images/green25.png'></img>","No music","1","gambleWin","25","3968",1800,"39","undefined","undefined","undefined",88764
"2",3,3,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","1522",1317,"37","undefined","undefined","undefined",92614
"3",4,4,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","667",1488,"37","undefined","undefined","undefined",95778
"4",5,5,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","4","nonGamble","25","667",1102,"38","undefined","undefined","undefined",98555
"5",6,6,47,19,"Female","belgian","Unhappy","<img src='images/blue25.png'></img>","No music","5","gambleWin","25","775",824,"39","undefined","undefined","undefined",101163
"6",7,7,47,19,"Female","belgian","Unhappy","<img src='images/green25.png'></img>","No music","6","gambleWin","25","591",491,"39","undefined","undefined","undefined",103254
"7",8,8,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","7","gambleLoss","25","614",933,"37","undefined","undefined","undefined",105811
"8",9,9,47,19,"Female","belgian","Unhappy","<img src='images/yellow25.png'></img>","No music","8","gambleLoss","25","728",575,"39","undefined","undefined","undefined",108120
"9",10,10,47,19,"Female","belgian","Unhappy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","704",1759,"37","undefined","undefined","undefined",111589
"10",11,11,47,19,"Female","belgian","Unhappy","<img src='images/blue25.png'></img>","No music","10","gambleLoss","25","587",575,"39","undefined","undefined","undefined",113761
"11",12,12,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","448",1019,"38","undefined","undefined","undefined",116236
"12",13,13,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","12","gambleLoss","25","1166",1507,"39","undefined","undefined","undefined",119917
"13",14,14,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","567",851,"38","undefined","undefined","undefined",122341
"14",15,15,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","14","gambleWin","25","587",1648,"37","undefined","undefined","undefined",125587
"15",16,16,47,19,"Female","belgian","Unhappy","<img src='images/blue25.png'></img>","No music","15","gambleLoss","25","1085",2749,"37","undefined","undefined","undefined",130426
"16",17,17,47,19,"Female","belgian","Unhappy","<img src='images/orange25.png'></img>","No music","16","gambleLoss","25","532",603,"39","undefined","undefined","undefined",132570
"17",18,18,47,19,"Female","belgian","Unhappy","<img src='images/yellow25.png'></img>","No music","17","gambleLoss","25","446",524,"37","undefined","undefined","undefined",134550
"18",19,19,47,19,"Female","belgian","Unhappy","<img src='images/blue25.png'></img>","No music","18","gambleWin","25","394",992,"37","undefined","undefined","undefined",136943
"19",20,20,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","391",1156,"40","undefined","undefined","undefined",139500
"20",21,21,47,19,"Female","belgian","Unhappy","<img src='images/green25.png'></img>","No music","20","gambleLoss","25","754",659,"37","undefined","undefined","undefined",141920
"21",22,22,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","423",741,"38","undefined","undefined","undefined",144092
"22",23,23,47,19,"Female","belgian","Unhappy","<img src='images/blue25.png'></img>","No music","22","gambleLoss","25","865",603,"39","undefined","undefined","undefined",146567
"23",24,24,47,19,"Female","belgian","Unhappy","<img src='images/yellow25.png'></img>","No music","23","gambleLoss","25","535",549,"37","undefined","undefined","undefined",148657
"24",25,25,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","24","nonGamble","25","477",524,"38","undefined","undefined","undefined",150665
"25",26,26,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","616",631,"38","undefined","undefined","undefined",152919
"26",27,27,47,19,"Female","belgian","Unhappy","<img src='images/green25.png'></img>","No music","26","gambleWin","25","728",713,"39","undefined","undefined","undefined",155367
"27",28,28,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","27","nonGamble","25","641",634,"38","undefined","undefined","undefined",157649
"28",29,29,47,19,"Female","belgian","Unhappy","<img src='images/purple0.png'></img>","No music","28","nonGamble","25","342",598,"38","undefined","undefined","undefined",159595
