"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",1,1,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","1131",750,"38","undefined","undefined","undefined",59885
"2",2,2,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","549",430,"40","undefined","undefined","undefined",61871
"3",3,3,73,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","3","gambleLoss","25","477",622,"37","undefined","undefined","undefined",63975
"4",4,4,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","4","gambleWin","25","205",393,"39","undefined","undefined","undefined",65578
"5",5,5,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","5","nonGamble","25","450",435,"38","undefined","undefined","undefined",67469
"6",6,6,73,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleLoss","25","290",580,"37","undefined","undefined","undefined",69344
"7",7,7,73,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","7","gambleWin","25","343",565,"39","undefined","undefined","undefined",71258
"8",8,8,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","367",695,"38","undefined","undefined","undefined",73335
"9",9,9,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","301",691,"38","undefined","undefined","undefined",75334
"10",10,10,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","10","gambleWin","25","451",471,"39","undefined","undefined","undefined",77261
"11",11,11,73,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","11","gambleWin","25","322",532,"39","undefined","undefined","undefined",79121
"12",12,12,73,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","12","gambleLoss","25","218",548,"37","undefined","undefined","undefined",80891
"13",13,13,73,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","13","gambleLoss","25","169",476,"39","undefined","undefined","undefined",82541
"14",14,14,73,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","14","gambleWin","25","269",381,"39","undefined","undefined","undefined",84195
"15",15,15,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","15","nonGamble","25","275",554,"38","undefined","undefined","undefined",86035
"16",16,16,73,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","16","gambleWin","25","430",415,"39","undefined","undefined","undefined",87884
"17",17,17,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","401",696,"38","undefined","undefined","undefined",89986
"18",18,18,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","405",497,"38","undefined","undefined","undefined",91893
"19",19,19,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","19","gambleWin","25","341",423,"39","undefined","undefined","undefined",93663
"20",20,20,73,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","20","gambleLoss","25","533",528,"39","undefined","undefined","undefined",95729
"21",21,21,73,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","21","gambleLoss","25","531",647,"39","undefined","undefined","undefined",97911
"22",22,22,73,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","22","nonGamble","25","228",669,"38","undefined","undefined","undefined",99815
"23",23,23,73,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","23","gambleLoss","25","232",382,"39","undefined","undefined","undefined",101434
"24",24,24,73,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","24","gambleLoss","25","205",335,"39","undefined","undefined","undefined",102979
"25",25,25,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","25","gambleLoss","25","208",361,"39","undefined","undefined","undefined",104568
"26",26,26,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","26","gambleLoss","25","145",386,"39","undefined","undefined","undefined",106117
"27",27,27,73,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","27","gambleLoss","25","94",410,"39","undefined","undefined","undefined",107625
"28",28,28,73,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","28","gambleLoss","25","337",343,"39","undefined","undefined","undefined",109310
"29",29,29,73,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","29","gambleLoss","25","69",381,"37","undefined","undefined","undefined",110766
