"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,14,31,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","1","gambleWin","25","733",2420,"39","undefined","undefined","undefined",72890
"2",3,3,14,31,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","2","gambleLoss","25","835",1513,"37","undefined","undefined","undefined",76243
"3",4,4,14,31,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","3","gambleWin","25","474",913,"39","undefined","undefined","undefined",78634
"4",5,5,14,31,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","4","gambleLoss","25","598",819,"39","undefined","undefined","undefined",81055
"5",6,6,14,31,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","5","gambleWin","25","521",963,"39","undefined","undefined","undefined",83545
"6",7,7,14,31,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","522",1140,"37","undefined","undefined","undefined",86211
"7",8,8,14,31,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","7","gambleWin","25","672",953,"39","undefined","undefined","undefined",88841
"8",9,9,14,31,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","8","gambleWin","25","508",845,"37","undefined","undefined","undefined",91200
"9",10,10,14,31,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","9","gambleWin","25","598",1101,"39","undefined","undefined","undefined",93903
"10",11,11,14,31,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","333",2507,"40","undefined","undefined","undefined",97747
"11",12,12,14,31,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","11","gambleLoss","25","771",740,"39","undefined","undefined","undefined",100262
"12",13,13,14,31,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","12","nonGamble","25","515",956,"38","undefined","undefined","undefined",102737
"13",14,14,14,31,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","13","nonGamble","25","506",604,"38","undefined","undefined","undefined",104849
