"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","1","nonGamble","25","2367",1306,"38","undefined","undefined","undefined",105023
"2",3,3,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","2","gambleWin","25","1010",1041,"39","undefined","undefined","undefined",108079
"3",4,4,68,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","3","gambleWin","25","1169",877,"37","undefined","undefined","undefined",111127
"4",5,5,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","4","gambleWin","25","1034",1143,"37","undefined","undefined","undefined",114308
"5",6,6,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","5","gambleLoss","25","965",812,"39","undefined","undefined","undefined",117088
"6",7,7,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","6","gambleWin","25","707",606,"39","undefined","undefined","undefined",119403
"7",8,8,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","1037",1129,"38","undefined","undefined","undefined",122574
"8",9,9,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","8","nonGamble","25","917",2958,"38","undefined","undefined","undefined",127452
"9",10,10,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","9","gambleLoss","25","1843",729,"37","undefined","undefined","undefined",131028
"10",11,11,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","10","gambleWin","25","2581",795,"39","undefined","undefined","undefined",135409
"11",12,12,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","11","nonGamble","25","637",784,"40","undefined","undefined","undefined",137833
"12",13,13,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","12","gambleLoss","25","647",765,"37","undefined","undefined","undefined",140249
"13",14,14,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","13","gambleWin","25","844",667,"39","undefined","undefined","undefined",142762
"14",15,15,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","14","gambleLoss","25","827",514,"39","undefined","undefined","undefined",145106
"15",16,16,68,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","15","gambleLoss","25","464",790,"37","undefined","undefined","undefined",147363
"16",17,17,68,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","16","gambleWin","25","430",421,"39","undefined","undefined","undefined",149219
"17",18,18,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","17","nonGamble","25","513",792,"40","undefined","undefined","undefined",151527
"18",19,19,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","18","nonGamble","25","177",1086,"38","undefined","undefined","undefined",153792
"19",20,20,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","19","nonGamble","25","524",1124,"40","undefined","undefined","undefined",156443
"20",21,21,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","20","nonGamble","25","337",581,"40","undefined","undefined","undefined",158378
"21",22,22,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","21","nonGamble","25","1686",828,"38","undefined","undefined","undefined",161895
"22",23,23,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","22","gambleWin","25","1181",662,"37","undefined","undefined","undefined",164740
"23",24,24,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","23","gambleLoss","25","662",616,"39","undefined","undefined","undefined",167022
"24",25,25,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","24","gambleLoss","25","277",646,"37","undefined","undefined","undefined",168947
"25",26,26,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","25","nonGamble","25","450",1076,"40","undefined","undefined","undefined",171476
"26",27,27,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","26","gambleWin","25","329",857,"39","undefined","undefined","undefined",173665
"27",28,28,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","27","gambleWin","25","1223",922,"39","undefined","undefined","undefined",176812
"28",29,29,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","28","gambleLoss","25","627",463,"37","undefined","undefined","undefined",178904
"29",30,30,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","29","gambleLoss","25","308",897,"39","undefined","undefined","undefined",181112
"30",31,31,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","30","gambleWin","25","902",518,"39","undefined","undefined","undefined",183535
"31",32,32,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","31","nonGamble","25","463",731,"38","undefined","undefined","undefined",185733
"32",33,33,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","32","nonGamble","25","81",964,"40","undefined","undefined","undefined",187789
"33",34,34,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","33","gambleLoss","25","498",750,"37","undefined","undefined","undefined",190039
"34",35,35,68,18,"Female","Belgian","Somewhat happy","<img src='images/orange25.png'></img>","No music","34","gambleLoss","25","388",451,"39","undefined","undefined","undefined",191896
"35",36,36,68,18,"Female","Belgian","Somewhat happy","<img src='images/blue25.png'></img>","No music","35","gambleLoss","25","262",696,"39","undefined","undefined","undefined",193856
"36",37,37,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","36","nonGamble","25","928",1416,"40","undefined","undefined","undefined",197202
"37",38,38,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","37","gambleLoss","25","3237",649,"39","undefined","undefined","undefined",202090
"38",39,39,68,18,"Female","Belgian","Somewhat happy","<img src='images/yellow25.png'></img>","No music","38","gambleWin","25","817",516,"37","undefined","undefined","undefined",204426
"39",40,40,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","39","gambleWin","25","502",537,"39","undefined","undefined","undefined",206467
"40",41,41,68,18,"Female","Belgian","Somewhat happy","<img src='images/purple0.png'></img>","No music","40","nonGamble","25","459",1279,"40","undefined","undefined","undefined",209209
"41",42,42,68,18,"Female","Belgian","Somewhat happy","<img src='images/green25.png'></img>","No music","41","gambleLoss","25","622",507,"39","undefined","undefined","undefined",211340
