"","X.1","X","prolific_ID","Age","Gender","Nationality","Feelings","stimulus","block_number","trial_number","outcome","amount","startRT","RT","key_press","resp","factor","color","time_elapsed"
"1",2,2,35,"18","Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","1","gambleLoss","25","1986","1145","37","undefined","undefined","undefined","166509"
"2",3,3,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","2","nonGamble","25","1280","1311","38","undefined","undefined","undefined","170105"
"3",4,4,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","3","nonGamble","25","585","775","38","undefined","undefined","undefined","172467"
"4",5,5,35,"18","Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","4","gambleLoss","25","522","1094","39","undefined","undefined","undefined","175087"
"5",6,6,35,"18","Female","Belg","Somewhat happy","<img src='images/orange25.png'></img>","No music","5","gambleWin","25","565","667","37","undefined","undefined","undefined","177322"
"6",7,7,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","6","nonGamble","25","896","707","38","undefined","undefined","undefined","179931"
"7",8,8,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","7","nonGamble","25","651","696","38","undefined","undefined","undefined","182284"
"8",9,9,35,"18","Female","Belg","Somewhat happy","<img src='images/green25.png'></img>","No music","8","gambleLoss","25","547","1954","37","undefined","undefined","undefined","185789"
"9",10,10,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","9","nonGamble","25","375","872","38","undefined","undefined","undefined","188040"
"10",11,11,35,"18","Female","Belg","Somewhat happy","<img src='images/purple0.png'></img>","No music","10","nonGamble","25","805","732","38","undefined","undefined","undefined","190581"
"11",12,12,35,"18","Female","Belg","Somewhat happy","<img src='images/blue25.png'></img>","No music","11","gambleLoss","25","279","672","39","undefined","undefined","undefined","192537"
"12",13,13,35,"18","Female","Belg","Somewhat happy","<img src='images/yellow25.png'></img>","No music","12","gambleWin","25","300","510","37","undefined","undefined","undefined","194356"
